label,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30
1,10.218,10.218,15.327,5.109,5.109,0.0,10.218,0.0,5.109,10.218,5.109,10.218,0.0,0.0,0.0,5.109,5.109,5.109,0.0,0.0,-1.788,-1.614,-0.562,0.061,1.446,0.608,0.22,-0.823,1.104,-0.833
1,10.481,5.241,5.241,0.0,0.0,5.241,10.481,0.0,5.241,5.241,5.241,5.241,5.241,0.0,5.241,5.241,5.241,5.241,0.0,20.962,-0.849,-0.414,-2.274,-1.881,0.314,1.394,0.728,0.414,-0.204,-2.039
1,14.433,0.0,4.811,0.0,4.811,4.811,4.811,0.0,4.811,0.0,0.0,14.433,0.0,0.0,9.622,14.433,9.622,0.0,4.811,4.811,0.779,0.799,0.803,0.356,0.419,0.164,-0.106,-0.183,0.871,-0.125
1,9.675,4.838,0.0,4.838,0.0,9.675,4.838,4.838,0.0,4.838,4.838,4.838,0.0,4.838,0.0,4.838,14.513,0.0,9.675,9.675,0.6,0.711,-0.213,0.019,-0.726,-0.895,2.259,1.959,-0.179,-0.29
1,40.99,5.124,0.0,0.0,0.0,15.371,5.124,10.247,0.0,0.0,10.247,0.0,0.0,0.0,0.0,10.247,0.0,0.0,5.124,0.0,1.025,0.61,-0.507,-0.922,-0.717,1.112,-0.205,-0.456,-0.738,-1.675
1,10.4,5.2,0.0,0.0,5.2,5.2,10.4,10.4,0.0,10.4,0.0,5.2,10.4,0.0,10.4,5.2,0.0,5.2,5.2,5.2,-1.914,-0.562,0.042,-1.305,0.062,0.291,1.586,0.754,-1.383,-1.576
1,14.275,0.0,9.517,0.0,9.517,0.0,0.0,4.758,4.758,14.275,4.758,9.517,0.0,4.758,9.517,0.0,4.758,0.0,4.758,0.0,0.952,-0.133,1.799,0.723,0.59,0.186,0.752,0.566,-0.462,-0.138
1,29.703,0.0,4.95,0.0,0.0,0.0,9.901,19.802,0.0,0.0,4.95,4.95,0.0,9.901,4.95,0.0,0.0,0.0,0.0,9.901,0.757,0.351,0.416,0.099,1.193,0.035,-0.673,-0.916,-0.059,-0.213
1,5.05,0.0,5.05,5.05,0.0,5.05,0.0,0.0,10.099,5.05,25.249,0.0,0.0,0.0,30.298,5.05,5.05,0.0,0.0,0.0,0.096,-0.495,-0.581,-0.818,0.359,-0.146,0.485,0.944,-0.495,-0.343
1,30.318,5.053,0.0,0.0,0.0,10.106,10.106,5.053,0.0,0.0,5.053,0.0,0.0,0.0,30.318,5.053,0.0,0.0,0.0,0.0,-0.0,0.379,-0.884,-0.091,-0.369,0.01,-0.667,0.101,0.359,0.101
1,4.95,0.0,0.0,0.0,0.0,24.748,9.899,4.95,0.0,0.0,9.899,0.0,0.0,4.95,14.849,0.0,4.95,4.95,0.0,14.849,0.302,1.831,1.381,1.292,-0.742,0.792,-0.134,-0.287,-1.787,-1.638
1,15.032,15.032,0.0,10.022,0.0,5.011,0.0,10.022,0.0,5.011,15.032,0.0,0.0,5.011,10.022,5.011,5.011,0.0,0.0,0.0,0.651,0.952,-2.716,-1.714,-1.238,-1.578,1.102,2.29,0.742,1.293
1,9.602,9.602,0.0,4.801,0.0,0.0,0.0,9.602,9.602,0.0,0.0,4.801,0.0,0.0,24.005,0.0,24.005,0.0,0.0,0.0,-0.768,-0.101,0.696,0.711,-1.075,0.062,2.338,0.672,0.422,1.023
1,4.506,4.506,4.506,9.011,0.0,9.011,0.0,0.0,4.506,0.0,27.034,4.506,4.506,4.506,0.0,4.506,0.0,0.0,4.506,4.506,0.311,-0.153,1.334,2.622,-0.415,0.59,2.014,1.694,0.883,1.005
1,24.432,0.0,4.886,0.0,4.886,9.773,0.0,4.886,0.0,9.773,9.773,0.0,4.886,4.886,0.0,4.886,9.773,0.0,0.0,4.886,1.598,0.195,0.254,-0.274,0.41,-0.542,0.562,-0.108,0.513,-0.337
1,4.935,4.935,9.871,0.0,0.0,4.935,9.871,4.935,0.0,0.0,9.871,0.0,0.0,9.871,9.871,14.806,4.935,0.0,4.935,4.935,0.874,0.079,0.074,-0.691,0.158,0.118,0.819,0.03,-0.415,0.247
1,18.833,14.125,0.0,4.708,0.0,0.0,4.708,23.542,0.0,4.708,4.708,0.0,0.0,0.0,9.417,0.0,4.708,0.0,0.0,4.708,0.612,0.41,-0.589,0.005,-0.358,0.118,0.607,0.386,3.366,1.276
1,10.1,0.0,10.1,5.05,0.0,5.05,5.05,15.15,0.0,0.0,15.15,0.0,5.05,0.0,5.05,5.05,15.15,0.0,0.0,5.05,-0.005,-0.096,-0.934,-0.454,0.308,-0.015,0.596,0.076,-0.116,-0.359
1,9.799,9.799,9.799,0.0,4.9,9.799,9.799,4.9,4.9,9.799,4.9,0.0,0.0,0.0,4.9,9.799,4.9,0.0,0.0,0.0,2.058,0.436,0.318,-0.485,-1.073,-0.098,0.353,1.112,-1.401,0.789
1,10.514,10.514,0.0,5.257,0.0,5.257,15.77,5.257,0.0,10.514,26.284,5.257,0.0,0.0,0.0,0.0,0.0,0.0,5.257,5.257,-0.105,0.573,-0.683,-2.113,-0.978,-1.004,-2.092,-0.126,-0.189,1.582
1,24.237,0.0,9.695,4.847,0.0,0.0,0.0,4.847,0.0,0.0,4.847,4.847,4.847,0.0,0.0,4.847,0.0,4.847,9.695,19.389,1.095,0.64,0.979,-1.217,0.368,0.301,0.15,0.213,-0.063,0.587
1,9.65,0.0,0.0,9.65,0.0,9.65,4.825,19.299,0.0,0.0,0.0,19.299,4.825,4.825,0.0,0.0,0.0,0.0,0.0,14.475,0.4,2.297,-0.622,1.351,0.444,1.447,-1.24,0.323,-0.415,-0.482
1,15.148,0.0,15.148,0.0,0.0,10.098,5.049,0.0,0.0,5.049,5.049,5.049,0.0,10.098,0.0,20.197,0.0,0.0,5.049,5.049,-0.061,-0.672,-0.843,-0.025,-0.934,-0.333,0.52,-0.394,1.192,0.566
1,15.11,0.0,10.073,15.11,0.0,0.0,5.037,5.037,5.037,10.073,5.037,5.037,5.037,0.0,0.0,0.0,10.073,0.0,0.0,10.073,-0.398,0.927,-0.332,-0.922,-1.435,-0.886,0.866,0.005,1.012,0.433
1,20.456,0.0,10.228,5.114,0.0,0.0,10.228,10.228,0.0,5.114,0.0,5.114,0.0,5.114,5.114,0.0,5.114,0.0,5.114,15.342,-1.979,-1.248,1.289,0.44,-0.675,-0.685,1.473,0.609,-0.772,-0.731
1,15.077,5.026,5.026,0.0,10.051,0.0,10.051,5.026,5.026,0.0,5.026,0.0,0.0,5.026,5.026,0.0,10.051,10.051,0.0,10.051,-0.608,-0.493,-0.779,0.196,-0.06,0.377,0.699,0.779,-0.261,-0.362
1,15.744,5.248,0.0,10.496,0.0,5.248,0.0,15.744,0.0,15.744,0.0,5.248,10.496,5.248,5.248,0.0,5.248,5.248,0.0,0.0,-0.666,-1.055,0.262,-0.352,-0.409,-0.908,-1.065,-0.677,0.404,-0.493
1,4.541,4.541,4.541,13.623,4.541,0.0,4.541,13.623,4.541,0.0,0.0,13.623,4.541,4.541,9.082,4.541,0.0,0.0,0.0,0.0,0.504,1.022,-0.49,0.831,1.276,1.312,0.658,1.199,1.521,1.344
1,10.002,0.0,10.002,5.001,5.001,5.001,0.0,5.001,0.0,15.002,5.001,15.002,0.0,0.0,5.001,5.001,0.0,5.001,5.001,5.001,1.305,1.42,-0.525,-0.81,-2.61,-1.735,0.31,0.125,1.29,1.215
1,5.289,5.289,10.578,10.578,10.578,0.0,0.0,10.578,5.289,0.0,10.578,5.289,0.0,5.289,5.289,10.578,0.0,0.0,5.289,5.289,-0.175,0.286,0.402,0.291,-1.983,-1.365,-0.444,-0.471,-1.132,-1.19
1,5.101,5.101,5.101,5.101,5.101,10.201,5.101,10.201,0.0,5.101,5.101,5.101,0.0,0.0,15.302,0.0,0.0,5.101,10.201,5.101,-0.561,-2.489,-0.117,1.994,-1.75,-1.025,0.658,0.745,0.474,0.056
1,4.794,0.0,0.0,0.0,9.588,0.0,4.794,14.382,0.0,9.588,14.382,4.794,0.0,0.0,4.794,4.794,9.588,9.588,0.0,4.794,0.877,0.292,0.618,0.388,0.81,0.244,0.345,0.427,0.853,-0.738
1,17.728,0.0,4.432,0.0,8.864,0.0,0.0,8.864,0.0,0.0,4.432,4.432,0.0,8.864,0.0,8.864,4.432,13.296,4.432,0.0,0.452,1.671,1.024,1.711,0.514,0.612,1.542,1.352,0.745,1.737
1,9.94,19.881,9.94,0.0,9.94,0.0,0.0,9.94,0.0,0.0,0.0,4.97,0.0,0.0,0.0,4.97,4.97,0.0,0.0,24.851,0.825,0.234,3.012,1.561,-0.676,-0.596,1.372,1.282,-4.483,-1.933
1,9.982,0.0,9.982,0.0,4.991,0.0,0.0,4.991,0.0,4.991,9.982,9.982,0.0,0.0,4.991,14.973,9.982,9.982,0.0,4.991,0.075,-0.26,-0.349,-0.125,-0.863,-1.258,0.559,1.003,1.033,0.364
1,0.0,4.579,4.579,4.579,13.736,4.579,0.0,0.0,0.0,4.579,9.157,13.736,4.579,0.0,4.579,9.157,9.157,0.0,0.0,4.579,-0.494,0.078,1.909,1.694,0.842,1.639,-0.041,0.206,1.09,1.506
1,0.0,0.0,0.0,5.084,15.253,0.0,0.0,0.0,0.0,0.0,25.422,20.338,0.0,0.0,10.169,5.084,10.169,0.0,0.0,10.169,-2.496,-2.308,1.383,0.773,-0.02,0.808,0.102,-0.31,0.29,0.092
1,4.449,8.898,0.0,4.449,8.898,8.898,8.898,0.0,0.0,0.0,4.449,8.898,4.449,4.449,8.898,0.0,4.449,4.449,4.449,0.0,0.383,1.646,0.222,1.175,0.556,0.992,2.096,2.407,1.308,0.231
1,4.927,0.0,0.0,4.927,4.927,19.709,9.855,4.927,4.927,4.927,9.855,0.0,14.782,0.0,4.927,4.927,0.0,0.0,4.927,0.0,0.503,0.976,-0.621,-0.084,1.025,1.863,-0.059,0.059,-1.089,-1.119
1,24.764,4.953,0.0,9.905,0.0,4.953,0.0,14.858,4.953,4.953,4.953,4.953,0.0,0.0,0.0,9.905,4.953,0.0,0.0,4.953,1.263,0.807,-1.58,-0.411,-0.025,1.649,0.52,0.332,-0.797,-0.812
1,9.969,0.0,0.0,19.938,0.0,9.969,0.0,0.0,4.985,9.969,4.985,4.985,4.985,4.985,4.985,4.985,9.969,0.0,0.0,4.985,-0.648,-0.488,-0.648,-0.852,-0.817,-0.399,0.618,2.133,0.194,1.216
1,0.0,0.0,0.0,14.939,0.0,4.98,4.98,14.939,0.0,4.98,9.959,4.98,0.0,4.98,4.98,9.959,14.939,0.0,4.98,0.0,0.12,-0.234,0.553,-0.124,-0.837,-1.798,-0.443,-0.055,0.627,2.599
1,0.0,9.691,0.0,9.691,0.0,4.845,4.845,4.845,0.0,9.691,4.845,4.845,0.0,4.845,14.536,9.691,4.845,0.0,9.691,0.0,-0.732,-0.412,-1.173,-0.896,0.557,0.959,1.303,1.928,0.271,1.284
1,4.614,0.0,9.227,4.614,0.0,13.841,0.0,4.614,4.614,0.0,13.841,9.227,0.0,0.0,4.614,9.227,4.614,0.0,0.0,9.227,-0.138,1.075,-0.212,1.006,1.988,2.897,-0.392,1.209,-0.074,0.369
1,5.288,0.0,0.0,5.288,0.0,0.0,0.0,5.288,0.0,5.288,10.575,21.151,0.0,0.0,10.575,10.575,10.575,10.575,5.288,5.288,-2.496,-2.824,0.724,0.74,-0.962,-1.184,1.623,1.126,-1.1,-1.401
1,15.199,0.0,10.133,5.066,0.0,0.0,10.133,15.199,5.066,0.0,10.133,0.0,5.066,0.0,5.066,0.0,15.199,0.0,0.0,5.066,-0.071,-0.263,-0.917,0.025,0.071,0.198,0.203,-0.066,0.02,-0.527
1,9.678,9.678,0.0,9.678,4.839,4.839,9.678,0.0,0.0,0.0,9.678,9.678,0.0,0.0,4.839,9.678,9.678,0.0,0.0,4.839,-0.605,-1.147,-1.447,0.711,0.252,0.866,1.253,1.916,0.818,0.605
1,23.494,14.096,9.398,4.699,0.0,14.096,0.0,4.699,0.0,4.699,0.0,0.0,0.0,0.0,4.699,0.0,4.699,0.0,0.0,9.398,0.132,0.099,-1.142,0.916,-2.119,-0.277,2.223,1.466,2.227,2.5
1,9.552,9.552,4.776,9.552,0.0,0.0,4.776,4.776,0.0,9.552,0.0,14.328,0.0,0.0,4.776,4.776,0.0,0.0,0.0,19.104,2.283,1.032,1.28,1.743,-1.337,0.544,0.339,-0.096,-1.691,0.382
1,9.884,4.942,9.884,9.884,4.942,4.942,0.0,9.884,4.942,0.0,4.942,0.0,0.0,0.0,4.942,9.884,9.884,0.0,0.0,9.884,0.42,0.054,0.02,-0.435,0.035,0.81,0.262,0.583,-0.198,-0.39
1,30.973,5.162,5.162,10.324,0.0,0.0,0.0,10.324,5.162,5.162,0.0,5.162,0.0,10.324,10.324,0.0,0.0,0.0,5.162,0.0,-1.001,-0.903,-1.156,-1.105,0.743,0.315,1.347,1.208,-1.631,-1.058
1,0.0,5.074,0.0,5.074,0.0,10.147,5.074,10.147,5.074,10.147,10.147,5.074,5.074,0.0,10.147,10.147,0.0,5.074,5.074,0.0,-1.735,-0.502,-1.436,-2.187,0.776,-0.426,0.046,1.811,0.964,1.218
1,0.0,15.001,0.0,11.251,0.0,18.751,0.0,11.251,0.0,7.5,0.0,0.0,0.0,0.0,7.5,3.75,0.0,0.0,0.0,0.0,2.674,4.613,1.83,3.15,0.611,3.593,0.225,3.169,1.204,3.926
1,20.277,5.069,0.0,5.069,0.0,10.138,5.069,10.138,10.138,5.069,0.0,0.0,0.0,0.0,15.208,0.0,0.0,5.069,0.0,10.138,-0.634,-1.166,-0.137,-0.507,2.033,2.19,-2.803,-1.668,0.76,0.547
1,5.038,0.0,0.0,5.038,5.038,5.038,0.0,20.152,10.076,5.038,5.038,0.0,5.038,5.038,0.0,15.114,5.038,0.0,0.0,10.076,0.892,0.836,0.564,0.761,-0.025,-0.101,-0.368,-0.771,-1.068,-1.481
1,15.207,0.0,5.069,5.069,0.0,0.0,20.276,5.069,5.069,5.069,0.0,0.0,0.0,0.0,5.069,15.207,5.069,0.0,5.069,10.138,0.01,-0.167,-0.836,0.066,-0.476,-0.142,-0.34,0.431,0.167,-0.091
1,15.158,0.0,0.0,5.053,0.0,5.053,0.0,0.0,0.0,5.053,0.0,0.0,0.0,0.0,20.211,15.158,35.37,0.0,0.0,0.0,-0.177,-0.121,-0.531,-0.48,-0.051,-0.051,0.071,0.136,0.111,0.035
1,14.874,4.958,0.0,9.916,0.0,0.0,0.0,4.958,0.0,9.916,14.874,0.0,4.958,0.0,4.958,9.916,4.958,0.0,4.958,9.916,-1.418,-1.512,0.312,-0.456,1.562,1.23,-0.005,-0.793,1.155,0.768
1,15.151,5.05,5.05,5.05,0.0,20.201,0.0,5.05,10.1,5.05,0.0,0.0,0.0,0.0,10.1,0.0,5.05,5.05,0.0,10.1,-0.833,-0.369,-1.015,-1.232,1.192,1.727,-1.889,0.172,0.722,0.52
1,20.252,5.063,5.063,5.063,0.0,15.189,0.0,5.063,10.126,10.126,0.0,0.0,0.0,0.0,10.126,0.0,0.0,5.063,0.0,10.126,-0.542,-0.334,-0.511,-0.851,1.367,1.701,-2.142,-0.658,0.982,-0.273
1,25.818,10.327,5.164,10.327,5.164,5.164,0.0,5.164,0.0,5.164,0.0,5.164,0.0,5.164,5.164,5.164,10.327,0.0,0.0,0.0,0.098,-0.217,-0.986,-0.294,0.341,0.439,0.129,0.867,-2.577,-1.074
1,8.615,4.308,4.308,8.615,0.0,12.923,4.308,4.308,0.0,0.0,8.615,12.923,0.0,4.308,0.0,0.0,8.615,0.0,0.0,4.308,0.194,2.201,-0.887,0.698,1.051,2.705,1.848,3.304,1.663,1.073
1,0.0,8.973,0.0,17.945,0.0,8.973,8.973,0.0,4.486,8.973,0.0,8.973,0.0,4.486,0.0,4.486,0.0,0.0,4.486,8.973,-0.579,1.238,-0.175,-1.041,3.347,4.163,0.502,1.741,1.391,-0.314
1,15.339,10.226,5.113,5.113,0.0,10.226,5.113,5.113,0.0,10.226,10.226,5.113,0.0,5.113,5.113,0.0,5.113,0.0,5.113,0.0,-0.956,-0.767,-2.086,-0.291,-0.102,-0.164,2.193,1.646,-0.358,-1.375
1,5.309,0.0,0.0,10.619,0.0,5.309,0.0,5.309,0.0,15.928,5.309,5.309,0.0,5.309,10.619,15.928,5.309,0.0,10.619,5.309,-0.069,0.154,-0.467,-1.317,0.504,-0.345,-0.945,-1.964,-1.035,-0.701
1,13.58,0.0,13.58,9.053,0.0,27.16,4.527,0.0,13.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.053,-0.398,0.43,0.376,2.051,-0.674,0.874,2.635,2.757,-0.244,1.661
1,0.0,5.099,5.099,15.297,0.0,15.297,5.099,0.0,0.0,10.198,0.0,5.099,10.198,5.099,0.0,5.099,5.099,0.0,0.0,15.297,0.658,1.948,-1.076,-1.29,1.616,1.382,-0.52,0.199,-3.085,-1.81
1,10.163,0.0,10.163,5.082,0.0,5.082,5.082,5.082,0.0,0.0,15.245,0.0,10.163,5.082,10.163,10.163,10.163,0.0,0.0,0.0,-0.071,-0.02,-0.65,-0.513,0.61,0.158,0.544,0.163,-0.742,-1.108
1,24.701,0.0,0.0,0.0,0.0,9.88,24.701,9.88,0.0,0.0,0.0,0.0,0.0,0.0,14.821,0.0,4.94,0.0,0.0,9.88,0.193,0.188,-1.097,-0.588,-0.84,-0.143,1.072,0.371,1.037,1.003
1,5.158,5.158,0.0,0.0,0.0,5.158,5.158,5.158,5.158,10.316,0.0,20.632,5.158,0.0,10.316,10.316,0.0,10.316,5.158,0.0,-2.698,-2.801,1.186,0.908,-1.774,-1.46,0.892,0.805,1.279,0.5
1,0.0,5.26,5.26,0.0,0.0,5.26,0.0,10.52,0.0,26.299,10.52,10.52,0.0,0.0,15.78,0.0,0.0,5.26,5.26,5.26,1.489,-0.31,-1.452,-2.693,-0.815,1.157,-0.92,0.179,-1.068,-0.763
1,0.0,13.744,0.0,4.581,0.0,9.163,0.0,18.326,0.0,4.581,9.163,18.326,0.0,0.0,4.581,0.0,0.0,4.581,4.581,0.0,-2.204,-0.971,2.172,1.37,0.614,2.909,-0.522,-0.197,2.392,2.808
1,0.0,4.919,4.919,0.0,0.0,9.837,4.919,4.919,0.0,0.0,14.756,9.837,0.0,0.0,9.837,19.674,4.919,0.0,4.919,4.919,0.575,1.053,0.453,1.126,-0.615,-0.271,-1.397,-1.884,1.722,0.866
1,5.207,5.207,0.0,5.207,10.413,5.207,10.413,0.0,10.413,0.0,10.413,0.0,0.0,0.0,0.0,5.207,10.413,5.207,15.62,5.207,-0.745,-0.323,-0.479,0.292,0.089,0.62,-1.598,-2.275,-0.151,0.437
1,0.0,5.08,0.0,15.24,0.0,15.24,5.08,10.16,0.0,5.08,10.16,5.08,0.0,10.16,0.0,5.08,0.0,0.0,5.08,10.16,-1.605,-2.017,0.147,0.986,-1.488,-1.082,1.575,0.833,0.361,0.691
1,0.0,14.375,0.0,4.792,0.0,9.583,0.0,19.166,0.0,4.792,14.375,4.792,0.0,0.0,4.792,9.583,0.0,4.792,0.0,4.792,-3.023,-2.017,2.161,0.925,1.591,3.517,-1.667,-1.682,1.912,2.453
1,5.176,0.0,10.352,0.0,10.352,10.352,15.528,5.176,0.0,5.176,15.528,5.176,5.176,10.352,5.176,0.0,0.0,0.0,0.0,0.0,-0.264,-1.289,-0.575,-0.166,-1.915,-1.641,1.206,1.532,-0.254,-0.155
1,5.055,10.11,15.165,0.0,0.0,5.055,0.0,10.11,0.0,15.165,10.11,0.0,0.0,0.0,0.0,15.165,5.055,0.0,5.055,5.055,-0.066,-0.45,-1.38,-1.547,0.753,1.097,0.743,0.566,-0.025,-0.794
1,5.193,5.193,0.0,0.0,0.0,5.193,5.193,5.193,0.0,0.0,10.386,20.772,5.193,0.0,10.386,5.193,10.386,10.386,5.193,0.0,-3.007,-3.105,1.449,1.324,-1.132,-1.371,1.314,1.402,-0.104,-0.628
1,14.182,4.727,47.275,4.727,0.0,4.727,0.0,0.0,0.0,0.0,0.0,4.727,0.0,0.0,4.727,0.0,0.0,0.0,0.0,9.455,0.922,0.525,-0.52,-0.43,0.558,1.012,1.915,1.243,0.08,0.147
1,0.0,0.0,15.625,10.417,0.0,10.417,5.208,0.0,5.208,0.0,5.208,5.208,15.625,5.208,0.0,0.0,5.208,5.208,0.0,15.625,-0.646,-1.479,-1.146,-1.953,0.427,2.318,-0.5,-1.12,-0.323,0.255
1,0.0,0.0,15.625,10.417,0.0,10.417,5.208,0.0,5.208,0.0,5.208,5.208,15.625,5.208,0.0,0.0,5.208,5.208,0.0,15.625,-0.646,-1.479,-1.146,-1.953,0.427,2.318,-0.5,-1.12,-0.323,0.255
1,15.588,0.0,5.196,0.0,0.0,15.588,0.0,0.0,10.392,0.0,15.588,10.392,0.0,5.196,5.196,10.392,5.196,0.0,0.0,5.196,-0.66,-1.71,-0.946,-0.488,0.114,0.509,0.104,0.639,-1.18,-0.307
1,14.203,0.0,0.0,0.0,4.734,4.734,0.0,4.734,4.734,14.203,0.0,4.734,0.0,9.468,18.937,4.734,0.0,0.0,4.734,4.734,-0.123,-0.682,1.766,0.833,0.123,-0.554,1.051,0.682,1.52,0.701
1,14.627,0.0,9.751,0.0,9.751,4.876,0.0,4.876,4.876,14.627,4.876,4.876,0.0,4.876,14.627,0.0,0.0,0.0,4.876,0.0,0.658,-0.166,1.209,0.254,0.751,0.429,-0.288,-0.775,0.156,0.258
1,3.768,15.07,0.0,0.0,0.0,15.07,7.535,0.0,3.768,3.768,15.07,11.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.001,2.434,4.197,2.818,0.787,0.486,2.521,2.117,2.991,2.294
1,0.0,0.0,0.0,10.371,5.185,10.371,10.371,0.0,5.185,10.371,10.371,10.371,5.185,0.0,5.185,10.371,0.0,5.185,0.0,5.185,-0.337,-0.446,-1.265,-2.256,-0.181,-0.43,2.085,3.422,-2.069,-2.23
1,3.778,7.556,3.778,11.334,3.778,11.334,0.0,7.556,0.0,0.0,0.0,3.778,0.0,0.0,0.0,15.112,0.0,0.0,3.778,3.778,2.335,4.061,2.535,3.65,1.3,3.578,1.288,2.603,0.14,2.951
1,4.381,17.524,8.762,0.0,0.0,8.762,4.381,0.0,4.381,0.0,17.524,4.381,0.0,8.762,0.0,0.0,4.381,0.0,0.0,4.381,1.976,0.061,3.531,2.637,0.399,0.986,0.78,1.139,0.464,0.407
1,9.986,4.993,4.993,4.993,0.0,19.972,4.993,0.0,4.993,4.993,4.993,4.993,9.986,0.0,4.993,0.0,4.993,4.993,0.0,4.993,-1.014,0.08,-1.658,-1.942,0.404,1.158,-0.06,0.684,0.789,1.698
1,10.095,5.048,5.048,5.048,0.0,20.191,0.0,0.0,10.095,5.048,5.048,5.048,5.048,0.0,5.048,0.0,5.048,5.048,0.0,10.095,-0.808,0.151,-1.671,-1.979,0.212,1.06,-1.004,0.545,0.964,1.575
1,10.147,5.073,10.147,0.0,5.073,10.147,5.073,0.0,0.0,10.147,5.073,20.293,0.0,0.0,0.0,5.073,5.073,0.0,0.0,10.147,-1.076,-0.568,-1.136,0.046,0.731,1.091,-0.984,0.112,-0.487,0.807
1,10.199,0.0,5.099,0.0,0.0,5.099,10.199,10.199,0.0,15.298,0.0,5.099,10.199,0.0,10.199,5.099,0.0,5.099,5.099,5.099,-1.127,-0.056,-0.643,-1.458,1.086,0.699,1.158,0.663,-0.755,-1.555
1,10.4,5.2,0.0,0.0,5.2,5.2,10.4,10.4,0.0,10.4,0.0,5.2,10.4,0.0,10.4,5.2,0.0,5.2,5.2,5.2,-1.914,-0.562,0.042,-1.305,0.062,0.291,1.586,0.754,-1.383,-1.576
1,10.065,0.0,10.065,10.065,5.033,5.033,0.0,0.0,10.065,0.0,0.0,0.0,0.0,0.0,10.065,0.0,15.098,5.033,5.033,15.098,-0.096,-0.453,0.136,0.976,-0.468,-0.785,0.146,0.06,0.413,-0.584
1,0.0,0.0,20.734,5.183,0.0,10.367,5.183,0.0,0.0,0.0,5.183,5.183,5.183,5.183,10.367,0.0,5.183,5.183,0.0,20.734,-0.368,-0.415,0.119,-0.943,0.674,0.897,-1.099,-1.42,-0.731,-0.384
