label,MW,Charge,ChargeDensity,pI,InstabilityInd,Aromaticity,AliphaticInd,BomanInd,HydrophRatio
1,2400.73,2.985,0.0012433718077418119,10.283203125,38.800000000000004,0.15,48.5,3.0279999999999996,0.2
1,1995.3,1.878,0.0009412118478424297,10.03125,51.095,0.0,63.5,1.03,0.4
1,2368.53,-1.007,-0.0004251582204996347,4.83251953125,94.97500000000001,0.0,58.5,5.5955,0.15
1,2311.48,-2.007,-0.0008682748715108936,4.44287109375,85.345,0.0,73.0,4.647499999999999,0.2
1,2369.78,2.987,0.0012604545569630935,10.7763671875,40.375,0.05,122.0,2.2785,0.4
1,2084.3,-2.012,-0.0009653120951878327,3.4091796875,-1.1249999999999978,0.1,78.0,0.4125000000000002,0.25
1,2233.64,1.989,0.0008904747407818629,10.65380859375,-4.675000000000001,0.05,107.5,1.7870000000000001,0.5
1,2019.1399999999999,1.99,0.0009855681131570868,13.55078125,60.155,0.1,39.0,1.9395,0.2
1,2224.56,2.877,0.001293289459488618,11.2216796875,1.7299999999999986,0.05,92.5,2.0699999999999994,0.4
1,2134.53,1.681,0.0007875269965753585,8.9130859375,17.51,0.05,102.5,0.2659999999999999,0.4
1,2105.49,0.681,0.0003234401493239104,8.0947265625,17.51,0.05,117.0,-0.21349999999999997,0.45
1,2131.57,1.681,0.0007886205942099016,8.9296875,22.24,0.1,117.0,-0.9880000000000002,0.45
1,2264.7,1.834,0.0008098202852474943,9.671875,53.580000000000005,0.1,63.5,0.7105,0.4
1,2310.5099999999998,-1.97,-0.000852625610795885,4.3056640625,51.0,0.15,39.0,2.072,0.25
1,2234.74,2.988,0.0013370682942982182,10.518310546875,7.364999999999996,0.0,131.5,1.1195,0.35
1,2249.62,-0.164,-7.290120109173994e-05,6.3984375,50.29,0.05,78.0,1.7505,0.4
1,2208.57,1.989,0.0009005827300017658,10.421875,19.85,0.1,97.5,0.521,0.35
1,1850.08,2.836,0.0015329066851163193,12.1005859375,8.485000000000003,0.0,34.5,1.38,0.3
1,2153.59,5.989,0.0027809378758259463,13.8046875,-7.48,0.05,97.5,1.7550000000000003,0.35
1,2139.52,4.989,0.0023318314388274006,13.80078125,-11.725000000000001,0.05,97.5,1.8094999999999994,0.35
1,2450.7599999999998,0.988,0.00040314025037131344,9.6416015625,36.735,0.15,73.0,3.3329999999999997,0.3
1,2191.32,2.157,0.0009843382071080444,11.400390625,49.925000000000004,0.0,0.0,3.562,0.05
1,2231.52,-0.011,-4.929375492937549e-06,6.875,124.275,0.05,117.0,1.3334999999999997,0.3
1,2139.52,4.989,0.0023318314388274006,13.80078125,-11.725000000000001,0.05,97.5,1.8094999999999994,0.35
1,2198.61,4.989,0.0022691609698855184,13.80078125,-5.865,0.05,78.0,2.0449999999999995,0.35
1,2319.63,2.028,0.0008742773632001655,9.97265625,48.33500000000001,0.1,83.0,2.453,0.3
1,2160.4,-0.01,-4.62877244954638e-06,6.9375,23.169999999999998,0.05,87.5,2.4555,0.4
1,1983.24,-0.01,-5.042254089268066e-06,6.75,79.69999999999999,0.0,107.0,0.261,0.3
1,2247.62,0.832,0.0003701693346740107,8.6513671875,22.67,0.2,87.5,-0.4654999999999999,0.45
1,2108.36,1.074,0.0005094006716120586,10.58203125,25.165,0.0,44.0,2.294,0.25
1,2413.74,-2.967,-0.0012292127569663678,4.0673828125,83.19500000000001,0.05,92.5,1.8559999999999994,0.35
1,2291.48,0.114,4.974950686892314e-05,7.9140625,-9.624999999999998,0.05,53.5,3.0944999999999996,0.2
1,2457.69,-1.966,-0.0007999381533065602,4.6455078125,30.92,0.1,58.5,3.7560000000000002,0.3
1,1924.1399999999999,1.073,0.0005576517301235877,10.025390625,97.63999999999999,0.0,15.0,1.1124999999999998,0.15
1,2213.33,-3.925,-0.0017733460441958498,4.15283203125,53.72,0.05,63.5,1.9515,0.25
1,2199.52,1.029,0.0004678293445842729,9.6474609375,21.894999999999996,0.1,117.5,0.8549999999999999,0.55
1,2673.0099999999998,4.024,0.0015054189845904056,10.2431640625,77.31500000000001,0.25,19.5,3.499999999999999,0.05
1,2316.54,-1.966,-0.0008486794961451129,4.66259765625,70.78,0.05,58.5,2.9475000000000007,0.2
1,2281.57,0.075,3.2872101228539995e-05,7.8671875,12.265000000000002,0.05,58.5,2.193,0.3
1,2464.94,4.031,0.0016353339229352437,12.41162109375,11.115000000000002,0.15,92.5,2.1045000000000003,0.45
1,2302.39,1.072,0.0004656031341345298,9.64453125,45.39000000000001,0.1,24.5,3.995,0.15
1,2064.52,7.028,0.003404181117160405,13.234375,44.95000000000001,0.0,58.5,1.4805,0.3
1,2160.49,-0.926,-0.00042860647353146745,6.05419921875,87.80999999999999,0.0,122.0,0.47650000000000003,0.35
1,2526.9,1.029,0.00040721833076101145,9.6474609375,-1.2999999999999998,0.3,97.5,0.6334999999999998,0.4
1,1834.12,0.877,0.0004781584629140951,8.74609375,29.980000000000004,0.0,98.0,-0.31049999999999983,0.55
1,2381.69,-0.013,-5.458309015866884e-06,6.8125,48.04,0.1,136.5,2.027,0.35
1,2249.48,-6.316,-0.002807760015648061,3.4248046875,63.77000000000001,0.0,122.0,1.9745000000000001,0.5
1,2311.39,-3.007,-0.001300948779738599,4.2216796875,87.435,0.0,39.0,5.5315,0.1
1,2251.77,5.986,0.0026583532065885948,11.5869140625,85.74000000000001,0.05,107.0,1.55,0.4
1,2195.57,0.033,1.503026548914405e-05,7.71875,23.075,0.0,136.5,1.108,0.4
1,2185.59,3.877,0.001773891718025796,12.1298828125,16.105,0.05,83.0,1.4794999999999998,0.45
1,2245.5099999999998,5.029,0.0022395803180569225,12.41455078125,-2.7600000000000002,0.1,44.0,3.1025,0.2
1,2456.93,0.988,0.00040212785875055456,9.52978515625,25.069999999999997,0.1,151.0,0.6600000000000001,0.45
1,2328.9,3.986,0.0017115376357937223,11.052734375,47.28,0.1,102.5,-0.040000000000000036,0.45
1,2373.83,1.834,0.0007725911291036005,9.6689453125,11.315000000000001,0.1,136.5,1.0639999999999998,0.45
1,2273.64,-0.166,-7.301067891134921e-05,6.421875,44.665499999999994,0.1,63.5,1.7105000000000001,0.35
1,2206.6,0.991,0.0004491072237831959,10.58203125,33.49,0.05,131.5,0.6650000000000003,0.4
1,2091.57,0.836,0.00039969974707994467,8.728515625,37.935,0.0,98.0,-0.07050000000000005,0.55
1,2315.54,2.836,0.0012247683045855393,11.2216796875,57.575,0.0,53.5,4.163,0.2
1,2240.67,6.988,0.003118710028696774,13.8671875,-3.2350000000000003,0.05,78.0,2.9225,0.3
1,2240.67,6.988,0.003118710028696774,13.8671875,-3.2350000000000003,0.05,78.0,2.9225,0.3
1,2252.72,6.988,0.0031020277708725457,13.8671875,-7.48,0.05,97.5,2.548,0.35
1,2497.77,0.03,1.201071355649239e-05,7.65625,67.22999999999999,0.05,63.5,4.3755,0.2
1,2240.67,6.988,0.003118710028696774,13.8671875,-3.2350000000000003,0.05,78.0,2.9225,0.3
1,2252.72,6.988,0.0031020277708725457,13.8671875,-7.48,0.05,97.5,2.548,0.35
1,2032.45,2.99,0.001471130901129179,13.70703125,63.03500000000001,0.0,102.5,0.4910000000000001,0.3
1,2527.89,2.985,0.0011808266973642048,10.39892578125,43.4055,0.2,53.5,3.3859999999999992,0.25
1,2274.52,-0.167,-7.342208465962049e-05,6.3125,42.845000000000006,0.1,78.0,2.2805000000000004,0.3
1,2392.7599999999998,2.985,0.0012475133318845184,10.28857421875,20.6605,0.2,78.0,1.739,0.35
1,2013.09,-2.012,-0.0009994585438306285,3.4091796875,-26.675000000000004,0.05,68.5,1.6899999999999995,0.25
1,2145.6,1.681,0.0007834638329604773,8.9296875,16.069999999999997,0.1,117.0,-1.043,0.45
1,2373.95,1.987,0.0008370016217696246,10.11181640625,36.05499999999999,0.1,151.0,-0.07249999999999987,0.5
1,2203.43,4.029,0.0018285128186509216,12.13671875,-2.7600000000000002,0.1,44.0,2.6885,0.2
1,2300.74,4.986,0.002167128836809027,11.41455078125,49.25500000000001,0.05,78.0,2.9379999999999997,0.35
1,2093.44,2.833,0.0013532749923570774,10.4453125,79.795,0.05,68.5,1.0835,0.35
1,2135.44,-0.431,-0.00020183194095830368,6.830078125,49.294999999999995,0.0,39.0,1.9525,0.35
1,2412.7599999999998,3.988,0.0016528788607238186,11.4951171875,27.279999999999998,0.1,68.0,3.098,0.2
1,2584.0,4.985,0.0019291795665634676,11.0244140625,19.805000000000007,0.15,73.0,3.287,0.25
1,1997.35,1.989,0.000995819460785541,10.708984375,-7.48,0.0,127.0,0.03299999999999994,0.55
1,2442.86,1.985,0.0008125721490384221,9.90673828125,19.220499999999998,0.2,97.5,1.4604999999999997,0.4
1,2365.86,7.832,0.0033104241163889664,12.146240234375,51.335,0.1,73.0,3.105,0.3
1,2273.66,1.988,0.0008743611621790417,10.4248046875,30.685000000000002,0.05,87.5,1.8215000000000003,0.3
1,2095.42,4.721,0.002253008943314467,10.6923828125,24.655000000000005,0.05,29.0,1.8969999999999998,0.25
1,2457.7,0.982,0.0003995605647556659,9.25244140625,33.7855,0.3,34.0,1.8900000000000001,0.15
1,2112.28,4.03,0.0019078909992993353,11.15673828125,34.225,0.0,20.0,3.4484999999999992,0.2
1,2461.96,5.987,0.002431802303855465,11.62646484375,8.985,0.15,73.0,2.649,0.35
1,2321.55,-0.01,-4.307466994034158e-06,7.0,21.04,0.05,73.0,3.119,0.25
1,2172.46,3.987,0.0018352466788801635,11.427734375,8.605,0.05,68.5,2.5875,0.25
1,2424.92,3.029,0.0012491133728122989,10.5517578125,54.27000000000001,0.05,117.0,1.6439999999999997,0.45
1,2280.69,6.029,0.00264349823956785,11.305908203125,26.459999999999997,0.0,39.0,3.539,0.1
1,2258.61,1.074,0.0004755137009045386,10.001953125,82.91,0.0,107.0,2.1885,0.35
1,2240.67,6.988,0.003118710028696774,13.8671875,-3.2350000000000003,0.05,78.0,2.9225,0.3
1,2475.81,1.025,0.00041400592129444503,9.333984375,29.105,0.2,97.5,1.4125,0.3
1,2241.57,5.987,0.0026708958453226976,12.42578125,22.48,0.05,58.5,3.344499999999999,0.2
1,2241.57,5.987,0.0026708958453226976,12.42578125,22.48,0.05,58.5,3.344499999999999,0.2
1,2193.58,3.83,0.0017460042487622974,10.2041015625,14.844999999999999,0.15,58.5,0.8809999999999999,0.25
1,2412.69,0.988,0.00040950142786682085,9.5810546875,61.425000000000004,0.1,44.0,2.9080000000000004,0.25
1,2130.37,-0.014,-6.571628402577956e-06,6.75,18.709999999999997,0.15,83.0,0.4215000000000001,0.4
1,2272.6,3.984,0.0017530581712575904,10.50048828125,15.319999999999997,0.1,44.0,2.7544999999999997,0.2
1,2081.37,2.031,0.0009757995935369494,11.400390625,33.165000000000006,0.0,68.5,1.5850000000000002,0.4
1,2177.34,-2.008,-0.0009222262026141989,4.04345703125,49.04,0.05,97.5,2.149,0.4
1,1954.25,2.99,0.0015299987207368557,13.70703125,21.409999999999997,0.0,78.0,1.0105,0.25
1,1995.15,-1.01,-0.0005062276019346916,4.0107421875,64.375,0.0,49.0,2.1320000000000006,0.3
1,2070.43,0.878,0.00042406649826364574,8.74609375,54.885000000000005,0.0,58.5,1.025,0.4
1,2302.5,-4.969,-0.002158089033659066,3.76318359375,20.185,0.05,126.5,1.9010000000000005,0.4
1,2125.42,-0.163,-7.669072465677371e-05,6.28125,73.95,0.0,97.5,1.2914999999999996,0.3
1,2240.46,-1.124,-0.0005016826901618418,5.23046875,27.78,0.15,68.5,1.1475000000000004,0.45
1,2157.8,2.989,0.0013852071554360922,13.55859375,4.075000000000001,0.1,199.5,-2.1535,0.75
1,2219.48,-1.166,-0.0005253482797772451,4.17236328125,23.630000000000003,0.1,73.0,1.3199999999999998,0.35
1,2105.49,0.681,0.0003234401493239104,8.0947265625,17.51,0.05,117.0,-0.21349999999999997,0.45
1,2091.52,-0.164,-7.841187270501836e-05,6.28125,56.135,0.0,98.0,-0.07100000000000009,0.55
1,1879.09,-0.01,-5.321724877467285e-06,6.8125,45.545,0.0,98.0,0.6195000000000002,0.45
1,2281.63,0.808,0.0003541327910309735,8.11669921875,44.485,0.1,73.0,1.043,0.4
1,2403.68,-1.925,-0.0008008553551221462,5.28515625,18.46,0.05,78.0,2.4370000000000003,0.35
