label,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25
1,0.0,5.585,5.585,5.585,0.0,0.0,5.585,5.585,5.585,11.171,0.0,0.0,0.0,0.0,0.0,11.171,5.585,5.585,0.0,0.0,6.545,7.259,6.585,6.16,6.428
1,2.938,8.813,5.876,5.876,0.0,0.0,0.0,2.938,0.0,2.938,2.938,5.876,2.938,5.876,2.938,2.938,2.938,0.0,0.0,2.938,7.629,10.788,10.276,7.159,5.391
1,9.522,0.0,4.761,9.522,0.0,14.283,4.761,0.0,4.761,0.0,9.522,0.0,0.0,4.761,4.761,0.0,0.0,0.0,0.0,4.761,5.724,6.402,6.481,3.582,6.395
1,2.737,0.0,0.0,5.473,0.0,10.947,2.737,8.21,0.0,8.21,2.737,10.947,0.0,0.0,2.737,0.0,8.21,0.0,2.737,0.0,5.59,7.698,7.176,6.716,7.137
1,8.658,4.329,4.329,4.329,0.0,12.987,4.329,0.0,4.329,0.0,8.658,8.658,0.0,0.0,0.0,0.0,0.0,0.0,4.329,0.0,8.532,7.117,5.994,6.812,6.61
1,6.107,9.161,3.054,3.054,0.0,12.214,0.0,0.0,0.0,3.054,3.054,0.0,3.054,3.054,6.107,3.054,3.054,3.054,0.0,0.0,9.283,7.338,7.176,7.151,7.982
1,11.618,0.0,0.0,0.0,0.0,0.0,11.618,17.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.045,17.427,0.0,0.0,0.0,3.268,3.329,0.688,2.836,2.745
1,4.525,0.0,0.0,9.05,4.525,4.525,0.0,9.05,4.525,4.525,13.575,0.0,0.0,0.0,4.525,0.0,0.0,0.0,9.05,0.0,8.668,5.389,5.522,6.509,6.037
1,16.222,8.111,0.0,4.056,0.0,0.0,0.0,0.0,0.0,0.0,12.167,0.0,4.056,0.0,4.056,4.056,0.0,0.0,4.056,4.056,8.733,8.447,4.9,7.492,9.596
1,0.0,0.0,0.0,4.986,0.0,4.986,0.0,4.986,0.0,0.0,4.986,9.972,0.0,9.972,0.0,0.0,14.958,0.0,0.0,9.972,6.203,7.169,8.524,6.9,6.385
1,8.355,4.178,0.0,8.355,0.0,0.0,0.0,0.0,0.0,0.0,12.533,8.355,0.0,8.355,0.0,0.0,8.355,0.0,4.178,0.0,7.068,7.921,8.256,8.062,6.031
1,2.623,10.491,2.623,5.245,0.0,2.623,5.245,10.491,2.623,0.0,0.0,0.0,0.0,0.0,7.868,0.0,7.868,0.0,5.245,0.0,7.182,6.219,8.611,7.761,7.28
1,4.935,0.0,0.0,14.805,0.0,0.0,0.0,9.87,0.0,0.0,9.87,14.805,4.935,0.0,0.0,0.0,4.935,0.0,0.0,0.0,7.035,4.202,9.264,8.347,6.996
1,5.922,2.961,2.961,2.961,0.0,11.845,11.845,0.0,0.0,2.961,0.0,2.961,0.0,2.961,14.805,0.0,5.922,2.961,0.0,0.0,5.795,6.183,5.604,5.636,5.717
1,0.0,5.015,0.0,0.0,0.0,15.046,0.0,5.015,5.015,0.0,15.046,0.0,0.0,0.0,5.015,5.015,0.0,5.015,0.0,0.0,9.434,6.25,8.143,7.7,8.29
1,0.0,4.738,0.0,0.0,4.738,0.0,0.0,0.0,0.0,0.0,9.476,23.689,0.0,0.0,4.738,0.0,0.0,0.0,14.213,0.0,6.864,7.958,8.644,5.417,9.525
1,0.0,17.199,0.0,0.0,8.6,2.867,2.867,2.867,0.0,0.0,2.867,0.0,2.867,0.0,0.0,8.6,8.6,2.867,0.0,0.0,8.416,7.892,7.338,7.964,8.193
1,10.639,7.092,3.546,3.546,0.0,0.0,0.0,3.546,0.0,3.546,0.0,0.0,0.0,0.0,0.0,3.546,0.0,7.092,3.546,7.092,5.503,10.333,9.774,9.998,11.2
1,0.0,5.709,5.709,2.855,0.0,2.855,2.855,2.855,5.709,2.855,0.0,5.709,0.0,5.709,5.709,2.855,8.563,0.0,0.0,8.563,6.244,6.022,6.816,5.758,6.652
1,6.683,0.0,0.0,6.683,0.0,3.341,6.683,16.706,0.0,3.341,6.683,0.0,0.0,6.683,3.341,3.341,3.341,0.0,3.341,0.0,4.578,5.305,6.315,5.778,7.859
1,7.815,0.0,0.0,3.907,3.907,3.907,3.907,7.815,0.0,0.0,7.815,7.815,3.907,3.907,0.0,0.0,3.907,0.0,3.907,3.907,6.712,7.675,6.752,6.629,5.806
1,0.0,0.0,0.0,4.521,0.0,4.521,0.0,4.521,0.0,0.0,18.084,4.521,0.0,13.563,4.521,0.0,4.521,4.521,4.521,0.0,6.018,8.127,6.944,4.628,6.469
1,8.835,0.0,0.0,4.418,0.0,4.418,4.418,8.835,0.0,0.0,4.418,4.418,0.0,4.418,0.0,13.253,0.0,0.0,4.418,4.418,7.17,5.52,6.832,7.514,6.699
1,0.0,0.0,5.46,5.46,0.0,10.921,0.0,5.46,0.0,0.0,5.46,0.0,10.921,0.0,5.46,10.921,5.46,0.0,0.0,10.921,4.56,6.574,5.122,4.537,2.763
1,6.794,0.0,0.0,6.794,3.397,10.191,0.0,0.0,0.0,0.0,10.191,6.794,3.397,0.0,3.397,3.397,3.397,3.397,0.0,6.794,4.943,6.413,7.959,6.991,5.754
1,3.296,3.296,6.593,3.296,3.296,3.296,0.0,0.0,0.0,0.0,3.296,0.0,3.296,3.296,9.889,9.889,3.296,3.296,6.593,0.0,5.479,6.24,6.487,7.203,8.663
1,0.0,8.859,0.0,0.0,0.0,0.0,0.0,5.906,0.0,8.859,2.953,2.953,2.953,5.906,2.953,2.953,0.0,5.906,2.953,2.953,8.969,7.042,8.13,8.582,11.168
1,3.495,6.99,3.495,0.0,0.0,3.495,6.99,0.0,0.0,0.0,6.99,13.98,0.0,0.0,3.495,17.475,3.495,0.0,0.0,0.0,5.008,4.358,5.795,8.745,6.193
1,3.514,3.514,0.0,3.514,0.0,7.029,0.0,0.0,0.0,7.029,0.0,7.029,3.514,3.514,7.029,0.0,0.0,3.514,0.0,10.543,8.863,9.296,7.832,9.248,5.018
1,4.346,13.037,8.691,0.0,0.0,0.0,4.346,8.691,0.0,0.0,4.346,8.691,0.0,0.0,8.691,4.346,0.0,0.0,0.0,0.0,8.761,9.39,3.706,6.906,6.052
1,6.782,6.782,0.0,3.391,0.0,3.391,0.0,0.0,0.0,3.391,6.782,10.173,3.391,10.173,0.0,0.0,3.391,0.0,0.0,0.0,9.598,9.506,8.97,4.606,9.673
1,0.0,0.0,3.704,3.704,0.0,0.0,0.0,7.407,0.0,11.111,11.111,14.815,0.0,3.704,0.0,7.407,3.704,0.0,0.0,0.0,8.57,6.983,5.863,8.223,3.693
1,0.0,0.0,0.0,0.0,0.0,21.376,8.551,8.551,0.0,12.826,0.0,0.0,0.0,0.0,0.0,0.0,8.551,0.0,0.0,8.551,4.867,7.217,8.321,6.868,4.323
1,4.068,4.068,0.0,4.068,0.0,8.136,8.136,4.068,0.0,0.0,0.0,4.068,4.068,12.205,0.0,0.0,4.068,0.0,0.0,4.068,6.929,9.553,8.87,7.152,6.472
1,3.84,7.68,3.84,3.84,0.0,3.84,3.84,3.84,0.0,0.0,7.68,0.0,0.0,3.84,0.0,3.84,3.84,0.0,0.0,7.68,6.094,9.418,6.863,7.601,12.422
1,5.231,10.463,0.0,10.463,0.0,15.694,5.231,5.231,0.0,0.0,0.0,0.0,0.0,0.0,5.231,5.231,0.0,0.0,0.0,5.231,6.365,6.393,6.807,5.196,7.232
1,4.035,20.178,0.0,0.0,0.0,0.0,0.0,12.107,0.0,0.0,4.035,0.0,0.0,0.0,0.0,0.0,4.035,0.0,0.0,4.035,14.703,4.702,13.62,5.206,13.342
1,0.0,0.0,4.597,4.597,0.0,9.193,0.0,0.0,0.0,0.0,4.597,4.597,0.0,4.597,18.387,0.0,0.0,0.0,13.79,4.597,6.578,7.081,6.054,4.23,7.109
1,0.0,0.0,0.0,4.346,0.0,26.077,4.346,8.692,0.0,4.346,0.0,0.0,0.0,0.0,4.346,0.0,4.346,0.0,0.0,13.038,4.454,7.448,9.461,6.158,2.941
1,4.58,9.16,0.0,4.58,0.0,13.74,0.0,0.0,0.0,0.0,4.58,4.58,0.0,9.16,4.58,4.58,4.58,0.0,0.0,0.0,8.101,9.935,4.588,5.139,8.12
1,9.491,0.0,0.0,0.0,4.746,0.0,0.0,4.746,4.746,0.0,14.237,0.0,4.746,4.746,4.746,4.746,9.491,4.746,0.0,4.746,3.884,5.243,6.689,5.661,2.593
1,0.0,12.991,0.0,0.0,0.0,0.0,8.661,8.661,0.0,0.0,8.661,0.0,0.0,0.0,4.33,0.0,8.661,0.0,4.33,4.33,6.49,8.124,9.691,7.908,7.163
1,0.0,6.419,3.209,6.419,0.0,6.419,3.209,3.209,3.209,0.0,16.047,0.0,0.0,0.0,0.0,3.209,3.209,0.0,3.209,6.419,7.783,6.412,8.219,8.242,5.157
1,0.0,11.864,3.955,7.909,0.0,0.0,3.955,3.955,0.0,3.955,3.955,3.955,3.955,3.955,3.955,0.0,0.0,0.0,0.0,3.955,7.237,7.308,7.516,10.924,7.694
1,6.109,0.0,0.0,0.0,0.0,6.109,6.109,6.109,6.109,0.0,12.218,0.0,0.0,0.0,0.0,12.218,18.327,0.0,0.0,6.109,4.801,2.613,5.464,3.979,3.729
1,13.082,4.361,0.0,4.361,0.0,0.0,0.0,4.361,0.0,0.0,0.0,8.721,0.0,8.721,4.361,4.361,8.721,0.0,0.0,0.0,9.227,8.076,5.448,6.553,9.648
1,0.0,4.596,0.0,9.191,0.0,0.0,0.0,0.0,0.0,9.191,18.383,0.0,0.0,4.596,9.191,4.596,4.596,0.0,4.596,0.0,6.401,6.549,6.831,6.842,4.443
1,3.649,10.948,7.299,0.0,0.0,10.948,3.649,0.0,0.0,0.0,7.299,7.299,3.649,3.649,0.0,0.0,3.649,0.0,0.0,0.0,6.859,9.778,6.44,4.377,10.507
1,3.852,3.852,0.0,0.0,0.0,3.852,0.0,0.0,0.0,11.555,0.0,11.555,0.0,0.0,7.703,3.852,0.0,3.852,3.852,3.852,6.511,6.263,8.109,10.712,10.628
1,3.071,6.142,3.071,3.071,0.0,6.142,3.071,0.0,3.071,6.142,12.283,6.142,0.0,0.0,0.0,3.071,0.0,0.0,6.142,0.0,8.85,8.749,4.296,8.798,7.892
1,3.892,0.0,0.0,0.0,3.892,7.785,0.0,3.892,0.0,3.892,3.892,7.785,3.892,11.677,0.0,7.785,0.0,0.0,3.892,3.892,6.269,8.357,5.915,5.068,8.221
1,0.0,0.0,0.0,0.0,0.0,4.418,8.836,17.672,0.0,13.254,0.0,4.418,0.0,0.0,8.836,8.836,8.836,0.0,4.418,0.0,3.805,4.95,3.487,2.529,5.706
1,4.062,8.124,12.186,0.0,4.062,0.0,0.0,8.124,0.0,4.062,4.062,0.0,4.062,4.062,4.062,0.0,8.124,0.0,0.0,0.0,8.157,3.484,8.017,7.24,8.108
1,10.963,3.654,0.0,0.0,3.654,7.308,0.0,0.0,0.0,3.654,3.654,0.0,10.963,0.0,3.654,3.654,7.308,3.654,0.0,3.654,5.943,6.291,6.541,7.39,8.061
1,0.0,4.638,0.0,4.638,9.275,0.0,4.638,13.914,0.0,0.0,0.0,4.638,4.638,0.0,4.638,9.275,0.0,0.0,0.0,9.275,7.969,5.263,4.219,7.298,5.684
1,3.238,3.238,0.0,12.951,0.0,6.475,0.0,3.238,0.0,3.238,3.238,3.238,3.238,0.0,6.475,0.0,0.0,0.0,3.238,12.951,8.305,4.037,7.874,6.258,8.771
1,15.356,0.0,0.0,0.0,0.0,15.356,0.0,0.0,0.0,0.0,0.0,15.356,0.0,0.0,20.475,10.237,0.0,0.0,0.0,0.0,7.321,3.774,5.609,6.45,0.065
1,4.382,8.763,4.382,17.526,0.0,0.0,0.0,4.382,0.0,4.382,0.0,4.382,0.0,0.0,0.0,8.763,13.145,0.0,0.0,0.0,8.616,4.399,5.77,7.985,3.127
1,4.342,0.0,0.0,0.0,0.0,17.37,4.342,4.342,0.0,4.342,13.027,8.685,4.342,0.0,0.0,0.0,4.342,0.0,0.0,4.342,6.034,7.372,5.187,4.87,7.059
1,0.0,0.0,0.0,6.787,0.0,10.181,0.0,6.787,0.0,3.394,13.575,6.787,0.0,0.0,0.0,0.0,3.394,0.0,6.787,6.787,7.228,9.043,5.445,6.032,7.77
1,0.0,4.028,16.114,0.0,0.0,8.057,4.028,0.0,0.0,4.028,4.028,12.085,0.0,0.0,24.171,0.0,0.0,0.0,0.0,0.0,5.53,5.205,2.843,4.979,4.902
1,0.0,6.854,3.427,3.427,0.0,6.854,3.427,3.427,0.0,0.0,13.708,3.427,0.0,0.0,0.0,10.281,3.427,0.0,0.0,6.854,5.18,7.989,7.159,7.107,7.452
1,5.277,0.0,10.554,0.0,0.0,0.0,0.0,10.554,0.0,0.0,10.554,0.0,10.554,0.0,10.554,5.277,10.554,0.0,0.0,10.554,3.369,3.073,2.976,3.221,2.93
1,0.0,5.068,5.068,5.068,0.0,15.206,5.068,5.068,0.0,0.0,0.0,0.0,0.0,5.068,0.0,5.068,0.0,5.068,5.068,0.0,5.319,7.521,8.719,8.211,9.406
1,10.269,5.134,0.0,0.0,0.0,0.0,10.269,0.0,0.0,10.269,0.0,15.403,0.0,0.0,5.134,0.0,0.0,0.0,5.134,0.0,6.491,4.809,8.274,7.529,11.287
1,9.607,0.0,0.0,9.607,0.0,4.803,4.803,0.0,0.0,0.0,9.607,9.607,0.0,0.0,0.0,4.803,4.803,0.0,4.803,4.803,6.009,7.048,6.567,7.737,5.393
1,0.0,0.0,0.0,5.923,0.0,2.962,0.0,0.0,5.923,5.923,8.884,5.923,0.0,2.962,2.962,8.884,11.846,2.962,0.0,5.923,6.617,6.294,4.926,5.295,5.793
1,0.0,3.967,15.869,7.935,3.967,3.967,7.935,3.967,3.967,0.0,0.0,7.935,0.0,0.0,3.967,7.935,7.935,0.0,0.0,0.0,3.757,4.8,2.833,3.991,5.273
1,3.924,11.771,3.924,3.924,3.924,3.924,0.0,0.0,0.0,0.0,7.847,7.847,3.924,3.924,0.0,0.0,3.924,0.0,0.0,0.0,4.97,8.381,8.531,9.358,9.905
1,0.0,0.0,4.823,0.0,0.0,4.823,4.823,9.645,0.0,0.0,9.645,4.823,0.0,9.645,9.645,0.0,14.468,0.0,0.0,0.0,5.838,4.955,5.964,5.339,5.563
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.909,24.455,19.564,0.0,0.0,4.891,0.538,0.411,0.386,0.43,0.416
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.438,0.0,0.0,16.313,0.0,0.0,16.313,5.438,5.438,5.438,5.438,5.438,10.875,4.811,5.268,3.852,6.391,3.551
1,0.0,0.0,0.0,8.043,0.0,0.0,0.0,4.022,0.0,8.043,0.0,0.0,0.0,4.022,12.065,20.109,16.087,0.0,0.0,8.043,4.689,2.916,3.595,4.078,4.287
1,9.695,4.847,0.0,4.847,0.0,9.695,19.389,0.0,0.0,0.0,4.847,0.0,0.0,0.0,0.0,4.847,0.0,0.0,4.847,4.847,6.359,5.174,5.578,8.449,6.579
1,0.0,3.592,7.183,0.0,0.0,0.0,0.0,3.592,3.592,0.0,17.958,7.183,0.0,0.0,3.592,14.367,10.775,0.0,0.0,0.0,6.056,5.686,5.959,5.301,5.165
1,8.667,4.334,0.0,4.334,0.0,4.334,4.334,0.0,4.334,0.0,0.0,13.001,0.0,8.667,0.0,8.667,4.334,0.0,0.0,0.0,7.778,7.352,7.394,4.189,8.285
1,6.042,0.0,0.0,0.0,6.042,0.0,0.0,0.0,6.042,0.0,12.084,0.0,0.0,12.084,6.042,12.084,6.042,6.042,0.0,0.0,3.016,4.046,5.688,6.732,8.015
1,0.0,0.0,6.605,3.302,0.0,0.0,9.907,3.302,9.907,9.907,9.907,3.302,3.302,3.302,3.302,0.0,3.302,0.0,0.0,6.605,6.023,5.07,2.571,6.046,4.337
1,3.836,3.836,0.0,0.0,3.836,3.836,7.672,11.508,3.836,3.836,0.0,15.344,3.836,0.0,3.836,0.0,0.0,0.0,0.0,0.0,9.097,6.228,8.442,6.482,4.539
1,8.757,4.379,4.379,13.135,0.0,8.757,4.379,0.0,0.0,0.0,8.757,4.379,4.379,0.0,0.0,0.0,4.379,0.0,0.0,0.0,6.545,7.366,7.221,7.71,5.481
1,5.273,0.0,0.0,0.0,0.0,5.273,0.0,5.273,0.0,10.546,10.546,5.273,0.0,0.0,10.546,15.819,5.273,0.0,0.0,5.273,3.591,4.773,3.769,3.627,5.145
1,6.5,6.5,6.5,0.0,0.0,6.5,0.0,6.5,3.25,3.25,0.0,3.25,0.0,3.25,0.0,6.5,0.0,0.0,3.25,9.751,8.62,5.681,6.754,6.614,7.326
1,4.224,8.447,0.0,8.447,0.0,8.447,12.671,4.224,0.0,4.224,4.224,0.0,4.224,4.224,0.0,0.0,0.0,0.0,0.0,0.0,10.184,8.727,5.049,6.519,6.167
1,0.0,0.0,3.675,3.675,0.0,3.675,0.0,3.675,0.0,3.675,7.349,0.0,0.0,3.675,14.698,11.024,7.349,3.675,0.0,7.349,4.832,4.722,6.001,4.95,6.004
1,3.203,9.61,0.0,0.0,0.0,0.0,0.0,9.61,3.203,0.0,0.0,0.0,19.22,0.0,25.626,0.0,0.0,0.0,0.0,0.0,5.437,6.149,6.332,4.792,6.818
1,5.807,5.807,0.0,0.0,0.0,0.0,5.807,0.0,0.0,0.0,5.807,11.614,0.0,0.0,5.807,5.807,11.614,0.0,0.0,11.614,3.693,6.665,7.46,5.752,6.745
1,4.353,0.0,0.0,4.353,0.0,8.705,4.353,13.058,4.353,4.353,8.705,0.0,4.353,0.0,0.0,4.353,0.0,4.353,0.0,0.0,7.701,7.652,5.338,7.27,6.748
1,0.0,0.0,10.592,0.0,0.0,5.296,0.0,5.296,0.0,5.296,0.0,15.889,5.296,0.0,10.592,10.592,5.296,0.0,0.0,0.0,5.661,4.805,5.98,3.826,5.583
1,10.299,5.149,0.0,5.149,0.0,0.0,10.299,0.0,5.149,0.0,0.0,5.149,0.0,0.0,5.149,5.149,0.0,5.149,0.0,5.149,4.363,8.407,7.971,8.917,8.549
1,3.857,0.0,0.0,0.0,0.0,3.857,0.0,7.715,0.0,11.572,3.857,7.715,0.0,0.0,7.715,27.002,3.857,0.0,0.0,0.0,4.559,4.606,4.783,4.463,4.44
1,0.0,23.457,0.0,0.0,4.691,4.691,9.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691,18.765,0.0,0.0,0.0,0.0,4.939,6.703,8.742,9.294,4.644
1,0.0,0.0,3.828,3.828,0.0,19.14,3.828,3.828,0.0,11.484,3.828,3.828,0.0,0.0,3.828,7.656,7.656,0.0,0.0,0.0,4.644,6.28,6.32,4.466,5.557
1,4.799,0.0,9.597,4.799,0.0,9.597,4.799,0.0,9.597,9.597,4.799,4.799,0.0,0.0,4.799,0.0,0.0,0.0,0.0,4.799,5.269,6.284,7.039,5.582,3.851
1,0.0,4.011,12.032,8.021,0.0,0.0,0.0,4.011,0.0,0.0,0.0,8.021,0.0,0.0,0.0,4.011,8.021,8.021,0.0,4.011,9.048,8.957,4.235,6.906,10.696
1,4.903,0.0,9.805,0.0,4.903,0.0,0.0,9.805,0.0,4.903,4.903,0.0,0.0,9.805,0.0,9.805,9.805,0.0,4.903,0.0,4.909,4.453,6.387,5.332,5.379
1,0.0,5.169,5.169,5.169,0.0,10.338,0.0,0.0,0.0,0.0,31.013,0.0,0.0,0.0,0.0,5.169,0.0,0.0,0.0,0.0,7.607,8.333,6.119,6.931,8.984
1,5.284,0.0,0.0,10.567,0.0,0.0,5.284,0.0,0.0,5.284,10.567,0.0,5.284,0.0,5.284,15.85,5.284,0.0,0.0,10.567,3.871,3.586,4.601,4.454,4.236
1,4.016,4.016,0.0,8.032,0.0,0.0,8.032,4.016,0.0,4.016,4.016,0.0,4.016,0.0,4.016,20.08,4.016,0.0,0.0,8.032,5.593,4.723,4.483,3.895,5.002
1,6.537,0.0,0.0,6.537,0.0,6.537,0.0,0.0,0.0,6.537,6.537,0.0,0.0,6.537,0.0,6.537,19.61,0.0,0.0,6.537,5.684,6.043,4.58,5.651,6.14
1,12.154,8.103,0.0,12.154,0.0,4.051,0.0,0.0,0.0,0.0,4.051,8.103,4.051,0.0,0.0,0.0,0.0,0.0,4.051,0.0,6.435,8.632,8.275,9.69,10.252
1,0.0,5.796,2.898,2.898,0.0,5.796,0.0,2.898,0.0,2.898,8.695,8.695,0.0,2.898,0.0,2.898,8.695,0.0,2.898,2.898,10.079,4.604,9.601,4.981,9.875
1,9.226,0.0,13.838,0.0,0.0,0.0,0.0,0.0,0.0,18.45,0.0,0.0,0.0,4.612,4.612,13.838,9.226,0.0,4.612,0.0,5.132,2.549,5.458,3.909,4.536
1,0.0,5.123,0.0,0.0,0.0,5.123,5.123,20.492,10.246,0.0,0.0,0.0,0.0,0.0,0.0,10.246,15.37,0.0,0.0,0.0,4.884,7.603,5.831,4.515,5.444
1,0.0,8.143,8.143,4.071,0.0,12.215,4.071,0.0,0.0,8.143,4.071,0.0,4.071,0.0,4.071,0.0,12.215,0.0,0.0,0.0,6.607,7.043,5.112,5.838,6.184
1,0.0,4.07,4.07,8.14,0.0,4.07,0.0,12.21,0.0,8.14,4.07,8.14,0.0,0.0,0.0,4.07,0.0,0.0,0.0,4.07,7.989,9.454,5.134,5.25,11.121
1,0.0,5.166,15.498,5.166,0.0,0.0,0.0,15.498,0.0,5.166,5.166,0.0,0.0,0.0,0.0,0.0,5.166,5.166,0.0,0.0,5.452,6.844,7.34,8.787,9.587
1,0.0,0.0,9.31,4.656,0.0,9.31,4.656,0.0,4.656,4.656,9.31,0.0,0.0,4.656,4.656,0.0,0.0,4.656,9.31,0.0,7.294,5.157,7.182,4.602,5.936
1,4.323,4.323,0.0,0.0,0.0,4.323,4.323,4.323,0.0,8.646,12.97,4.323,0.0,0.0,0.0,8.646,0.0,0.0,4.323,4.323,7.14,7.818,9.199,5.12,5.875
1,0.0,0.0,0.0,0.0,0.0,0.0,44.443,0.0,4.04,0.0,0.0,0.0,0.0,8.081,20.202,0.0,8.081,0.0,0.0,0.0,2.927,2.97,2.987,3.118,3.152
1,8.361,4.181,4.181,4.181,4.181,0.0,4.181,8.361,0.0,0.0,4.181,12.542,0.0,4.181,0.0,0.0,4.181,0.0,0.0,0.0,8.287,6.105,7.296,8.547,7.058
1,8.057,8.057,4.029,4.029,0.0,4.029,4.029,4.029,0.0,0.0,0.0,4.029,0.0,0.0,0.0,4.029,4.029,0.0,4.029,8.057,9.602,4.834,9.892,7.719,7.526
1,5.99,0.0,0.0,5.99,5.99,0.0,0.0,5.99,5.99,0.0,0.0,5.99,0.0,11.981,11.981,5.99,0.0,0.0,0.0,5.99,6.613,4.173,5.952,5.967,5.409
1,24.278,0.0,4.856,9.711,0.0,0.0,0.0,4.856,0.0,9.711,4.856,0.0,4.856,4.856,0.0,0.0,4.856,0.0,0.0,0.0,5.627,4.92,5.59,6.125,4.902
1,0.0,0.0,2.713,0.0,0.0,5.425,5.425,8.138,0.0,8.138,0.0,8.138,0.0,5.425,2.713,2.713,5.425,2.713,8.138,0.0,7.174,6.758,7.659,5.833,7.474
