label,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30
1,7.006,7.006,7.006,7.006,0.0,14.013,7.006,0.0,0.0,14.013,0.0,7.006,0.0,0.0,14.013,7.006,0.0,0.0,0.0,0.0,1.803,0.619,-0.574,0.669,-0.255,1.535,-0.597,1.161,1.867,2.687
1,14.832,0.0,14.832,7.416,0.0,7.416,7.416,0.0,0.0,0.0,0.0,14.832,0.0,0.0,0.0,7.416,7.416,0.0,7.416,0.0,0.761,-0.383,0.774,1.735,0.81,0.481,1.918,1.918,1.651,1.344
1,6.707,6.707,0.0,6.707,0.0,0.0,20.12,13.413,0.0,6.707,6.707,0.0,0.0,0.0,0.0,13.413,13.413,0.0,0.0,13.413,-0.488,-0.95,-0.714,0.231,-1.095,-1.137,0.032,0.569,-2.28,-1.475
1,18.598,0.0,0.0,9.299,0.0,18.598,0.0,0.0,0.0,0.0,27.896,0.0,9.299,0.0,0.0,9.299,9.299,0.0,0.0,0.0,-0.583,-0.644,-0.517,-0.583,1.227,1.667,0.056,-0.338,-0.854,-1.718
1,6.682,0.0,6.682,6.682,0.0,13.363,0.0,0.0,0.0,0.0,0.0,0.0,13.363,6.682,0.0,13.363,6.682,0.0,6.682,20.045,-0.431,-1.323,-1.042,-1.884,1.052,-0.085,0.757,0.792,0.226,1.714
1,5.658,5.658,5.658,11.315,0.0,5.658,0.0,16.973,0.0,5.658,0.0,5.658,5.658,0.0,5.658,5.658,11.315,0.0,5.658,5.658,1.13,0.402,-0.188,-0.305,-1.813,-0.718,-2.037,-0.733,0.891,1.538
1,15.318,0.0,7.659,0.0,0.0,7.659,0.0,0.0,0.0,7.659,0.0,15.318,0.0,0.0,7.659,22.977,7.659,0.0,0.0,7.659,0.1,0.363,-1.703,-1.075,0.806,1.289,1.235,1.115,-1.25,-0.448
1,18.122,6.041,0.0,0.0,0.0,6.041,0.0,0.0,6.041,0.0,0.0,12.081,6.041,0.0,0.0,0.0,24.163,0.0,6.041,12.081,2.6,1.827,0.019,-0.043,-0.28,0.585,-0.251,0.0,-0.851,-0.256
1,13.298,0.0,6.65,13.298,0.0,19.948,6.65,0.0,0.0,13.298,6.65,6.65,0.0,0.0,0.0,0.0,0.0,0.0,6.65,6.65,-0.439,0.359,-4.094,-4.154,1.052,2.05,3.496,3.506,-0.948,-0.569
1,8.064,8.064,0.0,0.0,8.064,16.129,8.064,0.0,0.0,0.0,16.129,0.0,0.0,8.064,8.064,8.064,16.129,0.0,0.0,0.0,-1.494,-1.316,0.126,-0.43,-1.966,0.377,1.017,1.326,-0.398,-2.081
1,0.0,0.0,22.399,14.933,14.933,7.466,7.466,7.466,0.0,0.0,7.466,0.0,0.0,0.0,0.0,0.0,7.466,7.466,0.0,7.466,0.063,-0.423,-0.674,-1.557,-0.784,0.319,-0.172,-1.652,0.387,-0.031
1,0.0,0.0,0.0,15.966,7.983,15.966,0.0,15.966,7.983,0.0,7.983,0.0,0.0,7.983,7.983,0.0,7.983,0.0,0.0,7.983,0.41,0.908,-1.328,-2.522,-1.396,0.285,-0.394,-0.809,0.56,0.509
1,0.0,13.927,6.963,0.0,6.963,13.927,6.963,6.963,0.0,0.0,0.0,0.0,6.963,6.963,13.927,0.0,0.0,6.963,6.963,0.0,0.78,-0.902,2.861,1.696,0.619,-0.288,-0.697,-0.483,-1.184,0.112
1,7.014,0.0,14.028,0.0,14.028,0.0,0.0,21.042,0.0,0.0,7.014,0.0,7.014,7.014,14.028,0.0,0.0,0.0,7.014,0.0,0.177,-0.452,0.314,1.159,0.363,-0.442,0.255,0.83,-0.083,-0.314
1,7.742,7.742,0.0,7.742,15.485,7.742,0.0,7.742,15.485,0.0,0.0,0.0,7.742,0.0,7.742,7.742,7.742,0.0,0.0,0.0,-0.377,0.689,-0.589,-0.745,-0.075,-0.312,0.468,0.659,-0.503,0.136
1,0.0,5.601,0.0,5.601,11.201,11.201,28.003,0.0,0.0,0.0,0.0,11.201,0.0,0.0,0.0,0.0,0.0,0.0,5.601,5.601,1.789,1.059,1.311,-0.874,2.907,2.987,2.55,3.575,1.13,-0.441
1,0.0,0.0,0.0,0.0,7.59,7.59,0.0,30.362,0.0,0.0,0.0,0.0,0.0,0.0,53.134,0.0,0.0,0.0,0.0,0.0,-0.01,0.187,-0.015,0.202,0.424,0.123,-0.025,0.133,0.163,0.138
1,19.027,0.0,0.0,0.0,9.513,0.0,9.513,0.0,0.0,9.513,0.0,9.513,0.0,0.0,9.513,28.54,9.513,0.0,0.0,0.0,0.717,0.089,-0.256,0.209,-0.748,-0.037,-1.261,-0.288,-1.931,-1.141
1,6.548,19.645,19.645,0.0,6.548,0.0,0.0,0.0,6.548,6.548,6.548,0.0,0.0,0.0,0.0,13.097,0.0,6.548,6.548,6.548,2.703,0.168,-1.283,-0.781,-1.2,-0.765,-2.462,-2.478,0.859,0.466
1,0.0,7.559,0.0,0.0,7.559,0.0,22.676,0.0,0.0,7.559,15.117,7.559,7.559,0.0,7.559,0.0,7.559,0.0,7.559,7.559,-0.894,-0.487,0.402,0.619,1.122,0.582,-3.603,-1.926,0.016,-1.651
1,0.0,11.434,0.0,0.0,5.717,0.0,11.434,0.0,5.717,11.434,5.717,11.434,5.717,0.0,5.717,0.0,5.717,0.0,0.0,11.434,2.003,1.125,0.938,0.59,0.178,0.233,0.434,0.334,1.619,1.075
1,13.648,0.0,0.0,6.825,0.0,13.648,0.0,13.648,0.0,6.825,6.825,0.0,0.0,0.0,27.298,13.648,0.0,0.0,0.0,0.0,0.466,0.415,-0.22,-0.445,-0.911,-1.377,-0.072,-0.266,-0.174,0.22
1,38.754,0.0,0.0,12.918,6.459,12.918,0.0,0.0,0.0,6.459,0.0,12.918,0.0,0.0,0.0,0.0,6.459,0.0,0.0,0.0,-0.349,1.109,-1.666,-0.63,0.242,1.594,0.731,1.976,-0.775,0.882
1,6.961,6.961,6.961,6.961,0.0,6.961,13.921,0.0,0.0,13.921,0.0,6.961,0.0,6.961,0.0,6.961,6.961,0.0,0.0,13.921,2.866,2.579,-0.491,-0.496,1.196,-1.759,-0.475,-1.399,-4.401,-2.031
1,8.005,0.0,0.0,24.016,0.0,8.005,0.0,0.0,0.0,8.005,8.005,0.0,0.0,8.005,0.0,24.016,16.011,0.0,0.0,0.0,1.504,1.197,-0.333,-1.327,-1.384,-2.29,-1.452,-1.743,-0.13,1.889
1,6.939,6.939,0.0,13.876,0.0,13.876,0.0,0.0,0.0,13.876,6.939,13.876,0.0,0.0,0.0,0.0,13.876,0.0,6.939,6.939,-0.853,-2.425,3.216,4.288,-2.336,-2.467,-0.208,1.899,-3.679,-1.509
1,14.981,0.0,0.0,22.47,0.0,7.49,7.49,7.49,0.0,7.49,7.49,0.0,0.0,0.0,0.0,0.0,14.981,0.0,7.49,0.0,0.204,-0.662,-1.87,-1.027,-0.774,0.871,0.857,1.368,1.738,1.923
1,5.184,5.184,10.367,25.918,5.184,10.367,0.0,5.184,0.0,5.184,0.0,0.0,0.0,0.0,0.0,5.184,0.0,0.0,0.0,0.0,0.929,3.977,0.062,1.757,1.563,2.255,1.641,3.242,2.239,4.58
1,0.0,0.0,0.0,27.599,0.0,11.04,16.559,0.0,0.0,22.078,0.0,11.04,5.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,3.767,1.023,2.44,-0.676,0.676,0.418,1.351,-2.529,-0.549
1,0.0,0.0,8.212,8.212,0.0,8.212,0.0,8.212,0.0,0.0,8.212,0.0,0.0,0.0,24.637,16.425,0.0,0.0,8.212,8.212,0.478,1.656,-0.611,-0.916,-0.783,-1.01,0.158,0.631,0.65,1.202
1,0.0,13.381,0.0,6.691,0.0,6.691,6.691,0.0,0.0,0.0,6.691,13.381,0.0,6.691,6.691,6.691,13.381,6.691,6.691,6.691,1.884,2.949,-1.038,-2.023,-2.922,-1.986,-0.417,-0.733,-1.509,-1.252
1,12.364,0.0,0.0,24.728,0.0,12.364,0.0,0.0,0.0,0.0,6.182,6.182,0.0,0.0,0.0,6.182,12.364,0.0,6.182,6.182,0.491,2.337,-1.307,-0.468,-0.083,1.822,-0.13,2.685,0.009,1.915
1,9.0,0.0,0.0,17.999,0.0,17.999,9.0,26.999,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-0.777,0.772,-1.153,-1.985,1.267,0.985,-0.594,1.138,-0.436,1.787
1,4.222,8.445,0.0,12.668,0.0,4.222,0.0,0.0,0.0,8.445,8.445,0.0,0.0,12.668,8.445,8.445,8.445,4.222,4.222,0.0,0.855,0.13,0.051,2.002,-0.841,-0.599,1.426,1.217,2.09,0.771
1,13.419,20.129,0.0,13.419,0.0,6.71,6.71,0.0,6.71,6.71,0.0,0.0,6.71,6.71,0.0,6.71,0.0,0.0,0.0,0.0,0.343,0.418,-1.122,1.08,-2.531,-0.949,-1.047,0.047,7.158,2.672
1,0.0,11.303,0.0,5.652,0.0,11.303,5.652,28.257,0.0,0.0,0.0,5.652,0.0,0.0,11.303,0.0,0.0,0.0,0.0,0.0,-0.53,2.227,0.661,3.252,3.173,3.533,-0.851,1.788,3.477,4.15
1,4.446,4.446,4.446,8.891,8.891,0.0,4.446,8.891,8.891,0.0,0.0,8.891,0.0,8.891,13.336,0.0,8.891,0.0,4.446,4.446,-1.36,0.215,0.47,-1.038,-1.656,-1.948,1.109,0.527,0.762,0.675
1,4.536,18.144,0.0,9.072,0.0,0.0,4.536,0.0,4.536,0.0,9.072,18.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536,3.4,2.54,2.979,1.658,5.371,5.614,1.328,2.838,1.041,0.653
1,0.0,0.0,7.342,14.683,0.0,0.0,7.342,0.0,7.342,0.0,7.342,0.0,0.0,0.0,0.0,14.683,14.683,7.342,0.0,22.025,-1.398,-1.403,0.195,-0.01,0.519,0.755,-0.75,-1.038,0.416,-0.067
1,0.0,8.019,0.0,16.038,0.0,8.019,8.019,0.0,0.0,8.019,0.0,8.019,0.0,0.0,8.019,0.0,0.0,16.038,16.038,0.0,1.217,-0.587,-0.178,-5.403,-1.251,-3.368,1.824,6.471,0.895,4.152
1,10.338,10.338,0.0,10.338,0.0,0.0,0.0,0.0,0.0,20.677,20.677,10.338,0.0,10.338,0.0,0.0,10.338,0.0,10.338,0.0,-1.2,1.632,0.705,0.159,-2.166,-4.185,-2.172,-2.274,-2.911,-1.308
1,0.0,0.0,0.0,40.778,0.0,8.155,0.0,0.0,0.0,8.155,8.155,0.0,0.0,8.155,0.0,8.155,8.155,0.0,8.155,8.155,-0.631,0.753,1.484,3.255,-1.824,-1.792,-1.24,-4.517,-1.484,-0.027
1,0.0,0.0,14.999,14.999,0.0,14.999,0.0,0.0,0.0,7.5,22.499,0.0,0.0,7.5,7.5,0.0,14.999,0.0,0.0,0.0,-2.026,-1.381,0.383,-0.955,0.451,1.475,-1.249,-0.976,0.068,-0.782
1,0.0,8.5,8.5,8.5,0.0,17.001,0.0,0.0,0.0,17.001,17.001,8.5,0.0,0.0,8.5,0.0,0.0,0.0,8.5,0.0,-4.611,-2.877,3.937,1.928,-4.197,-1.805,0.857,1.877,1.403,1.484
1,6.944,0.0,13.887,13.887,0.0,13.887,6.944,0.0,0.0,6.944,0.0,0.0,0.0,6.944,6.944,6.944,6.944,6.944,0.0,6.944,0.036,0.437,-0.708,-0.698,1.437,0.724,-0.542,-0.125,-2.213,-2.505
1,0.0,6.937,6.937,13.875,0.0,6.937,13.875,0.0,13.875,6.937,0.0,0.0,0.0,6.937,6.937,0.0,0.0,0.0,0.0,0.0,3.293,2.239,2.414,1.877,2.781,2.785,0.945,0.683,0.362,-0.629
1,0.0,10.999,3.667,10.999,0.0,10.999,3.667,0.0,3.667,7.332,0.0,14.666,0.0,7.332,0.0,3.667,7.332,0.0,3.667,0.0,2.055,0.726,1.839,2.508,1.294,2.424,-0.704,-1.351,0.867,2.349
1,7.637,30.55,7.637,7.637,0.0,0.0,0.0,0.0,0.0,0.0,22.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.637,7.637,1.544,0.431,-6.429,-3.542,-4.528,-1.925,9.069,3.684,6.599,3.446
1,0.0,0.0,0.0,20.333,0.0,0.0,5.084,5.084,0.0,15.25,0.0,25.417,0.0,5.084,5.084,5.084,0.0,0.0,5.084,0.0,-0.833,0.851,1.281,2.292,0.435,1.716,2.063,1.135,-0.997,0.558
1,7.062,0.0,7.062,7.062,0.0,0.0,7.062,14.124,0.0,7.062,0.0,7.062,7.062,7.062,0.0,21.186,7.062,7.062,0.0,0.0,-1.006,-1.573,-1.308,-0.842,1.324,0.72,-1.128,-1.171,-1.118,0.169
1,0.0,14.081,7.041,14.081,0.0,0.0,0.0,7.041,0.0,7.041,14.081,0.0,0.0,0.0,7.041,7.041,7.041,7.041,7.041,7.041,-2.783,-0.153,-0.174,-3.321,-2.308,-1.209,2.445,0.512,-0.845,2.228
1,7.067,0.0,0.0,14.132,7.067,14.132,7.067,0.0,0.0,14.132,21.199,0.0,0.0,0.0,7.067,7.067,7.067,0.0,0.0,0.0,0.228,0.572,-0.44,-1.802,-1.68,-2.846,-0.09,0.09,-0.392,0.366
1,6.213,0.0,6.213,6.213,0.0,6.213,12.426,0.0,6.213,0.0,0.0,0.0,0.0,18.639,0.0,12.426,12.426,0.0,18.639,0.0,-0.507,0.19,-0.702,-0.296,0.401,-0.18,-0.591,-1.299,-1.199,-1.436
1,6.59,13.179,6.59,6.59,6.59,0.0,0.0,19.769,0.0,0.0,0.0,0.0,0.0,0.0,26.359,6.59,6.59,0.0,0.0,0.0,-0.301,-0.188,-0.351,0.534,0.336,0.208,-0.02,1.527,-0.43,-0.158
1,6.674,13.347,6.674,20.021,0.0,0.0,13.347,0.0,0.0,20.021,0.0,6.674,0.0,0.0,0.0,0.0,0.0,0.0,6.674,6.674,1.777,1.642,-0.075,0.501,-1.391,-2.548,-2.007,-2.047,3.103,0.941
1,4.849,19.395,0.0,0.0,0.0,14.546,4.849,9.698,0.0,0.0,0.0,4.849,0.0,0.0,0.0,0.0,4.849,0.0,0.0,0.0,6.817,3.974,4.737,3.319,3.735,3.877,2.991,3.369,1.67,2.477
1,12.201,12.201,6.1,0.0,0.0,6.1,6.1,6.1,0.0,0.0,6.1,18.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.203,1.892,4.103,3.591,0.425,2.383,4.11,3.547,2.712,1.83
1,11.991,5.996,0.0,0.0,0.0,23.982,0.0,0.0,5.996,0.0,0.0,5.996,0.0,0.0,5.996,11.991,5.996,0.0,11.991,0.0,1.277,1.439,1.061,0.022,1.291,0.769,0.09,1.902,0.162,2.055
1,12.971,6.486,0.0,6.486,0.0,19.457,0.0,0.0,6.486,6.486,0.0,0.0,0.0,0.0,0.0,19.457,12.971,0.0,0.0,6.486,0.141,0.063,-1.459,-0.151,-0.331,2.169,-0.117,0.389,0.798,1.211
1,0.0,14.954,0.0,7.477,14.954,22.431,14.954,0.0,0.0,0.0,7.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.477,2.62,0.821,-1.153,0.79,1.597,2.849,2.073,2.396,-1.368,-0.345
1,17.855,8.927,8.927,0.0,8.927,8.927,0.0,0.0,0.0,0.0,17.855,8.927,0.0,8.927,0.0,0.0,0.0,0.0,17.855,0.0,-1.944,-3.391,1.419,1.393,-3.369,-1.334,1.125,2.903,-2.035,-1.896
1,9.366,9.366,0.0,0.0,9.366,18.732,0.0,9.366,0.0,0.0,9.366,0.0,0.0,0.0,0.0,0.0,9.366,28.098,0.0,0.0,-0.639,-3.214,-0.706,-1.092,1.736,3.219,-1.308,-1.643,-0.458,1.082
1,0.0,0.0,6.842,13.683,0.0,6.842,0.0,0.0,6.842,6.842,13.683,0.0,0.0,6.842,13.683,13.683,13.683,0.0,0.0,0.0,-1.493,-1.17,1.144,1.031,-1.062,0.041,0.575,-0.246,-1.124,-0.318
1,6.631,0.0,0.0,13.263,0.0,26.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.893,13.263,0.0,0.0,0.0,0.971,4.245,0.752,2.729,0.577,3.02,0.585,3.147,0.939,3.461
1,0.0,12.134,0.0,6.068,6.068,18.202,12.134,0.0,0.0,0.0,6.068,6.068,0.0,0.0,6.068,0.0,6.068,0.0,12.134,0.0,1.452,2.598,0.359,2.73,0.937,-0.719,3.14,0.05,0.714,-2.271
1,0.0,0.0,0.0,7.661,7.661,15.324,0.0,0.0,0.0,0.0,7.661,15.324,0.0,7.661,0.0,15.324,7.661,0.0,0.0,15.324,-2.724,-3.78,0.916,2.48,-0.896,-1.031,1.17,3.023,0.632,0.608
1,8.129,0.0,8.129,0.0,8.129,16.258,0.0,24.387,0.0,16.258,8.129,0.0,0.0,0.0,0.0,0.0,8.129,0.0,8.129,0.0,0.682,0.518,-0.65,-1.041,1.036,-1.538,-0.819,-1.448,-1.104,-1.31
1,4.233,8.467,16.932,12.699,0.0,12.699,4.233,4.233,0.0,8.467,0.0,4.233,0.0,8.467,4.233,0.0,0.0,0.0,8.467,0.0,0.428,0.282,2.707,1.689,-0.759,-2.765,-0.998,-0.336,1.446,0.944
1,0.0,5.193,10.385,15.577,0.0,10.385,0.0,5.193,5.193,0.0,5.193,10.385,0.0,0.0,5.193,0.0,0.0,5.193,15.577,0.0,0.841,-0.439,0.215,-0.234,1.995,3.411,0.318,-1.056,0.715,0.771
1,7.246,0.0,0.0,0.0,0.0,7.246,7.246,7.246,7.246,7.246,0.0,14.491,7.246,7.246,7.246,0.0,7.246,0.0,14.491,7.246,1.494,-0.043,-1.098,-1.331,-1.359,-0.049,-2.038,-1.092,-1.125,-2.043
1,6.853,6.853,0.0,0.0,0.0,20.559,0.0,6.853,0.0,6.853,20.559,20.559,0.0,0.0,0.0,6.853,0.0,0.0,0.0,6.853,-3.223,-1.372,1.969,2.554,-3.69,-2.729,0.941,2.282,-0.375,0.848
1,6.912,6.912,0.0,6.912,0.0,13.822,0.0,0.0,0.0,6.912,6.912,13.822,0.0,6.912,6.912,13.822,6.912,0.0,0.0,6.912,2.602,2.592,-2.991,-1.555,-4.582,-3.084,-1.705,0.638,2.027,2.39
1,6.68,0.0,0.0,6.68,0.0,26.72,0.0,13.36,0.0,0.0,0.0,13.36,0.0,6.68,0.0,0.0,6.68,0.0,6.68,13.36,0.782,3.066,0.005,0.466,-1.794,-0.746,-0.21,-0.22,-1.117,-0.431
1,0.0,0.0,0.0,0.0,0.0,15.408,0.0,23.112,0.0,7.704,0.0,15.408,0.0,7.704,0.0,0.0,15.408,0.0,7.704,7.704,-0.661,0.235,-1.713,-1.828,1.247,0.796,-0.561,2.719,0.275,-0.661
1,0.0,0.0,4.442,4.442,0.0,8.884,4.442,0.0,0.0,0.0,4.442,26.653,0.0,0.0,4.442,0.0,4.442,0.0,0.0,4.442,2.799,4.674,3.092,4.414,3.018,4.108,2.076,3.025,2.439,3.721
1,0.0,9.228,9.228,0.0,0.0,18.457,9.228,9.228,0.0,0.0,0.0,9.228,0.0,0.0,0.0,9.228,0.0,9.228,0.0,27.685,1.069,2.636,0.177,-0.969,-0.604,-1.412,-3.04,-3.771,-2.082,-2.746
1,9.488,0.0,18.975,4.744,0.0,28.463,4.744,4.744,0.0,4.744,9.488,4.744,0.0,0.0,0.0,0.0,4.744,0.0,0.0,0.0,0.607,-0.005,-0.237,3.055,-0.138,-0.593,0.607,3.231,-0.522,-0.882
1,0.0,0.0,0.0,0.0,0.0,21.784,0.0,0.0,0.0,14.523,14.523,7.261,0.0,0.0,0.0,14.523,14.523,0.0,0.0,14.523,-0.061,0.097,-1.184,-2.064,0.051,0.417,-0.666,0.366,1.184,0.203
1,0.0,0.0,0.0,0.0,0.0,18.472,0.0,9.235,18.472,0.0,27.707,9.235,9.235,0.0,0.0,0.0,9.235,0.0,9.235,0.0,0.172,-1.358,0.216,0.488,-1.446,-0.787,-2.322,-3.214,-1.308,-1.269
1,6.381,0.0,0.0,19.143,0.0,19.143,6.381,0.0,0.0,0.0,0.0,0.0,6.381,0.0,0.0,12.762,12.762,0.0,6.381,0.0,-0.112,0.232,0.487,1.09,1.005,2.497,-0.232,-0.326,1.434,4.592
1,7.569,0.0,7.569,15.14,0.0,15.14,0.0,0.0,7.569,7.569,7.569,7.569,7.569,0.0,0.0,7.569,0.0,0.0,7.569,0.0,-1.102,-0.905,-0.895,-0.777,1.392,1.825,-1.515,-2.76,2.268,4.064
1,13.375,6.687,13.375,0.0,0.0,13.375,6.687,0.0,0.0,6.687,13.375,0.0,6.687,6.687,6.687,6.687,0.0,6.687,0.0,0.0,-2.466,-1.428,-1.247,-0.278,3.14,2.274,-2.092,-2.568,-0.824,-1.509
1,0.0,0.0,32.703,6.541,0.0,13.081,0.0,6.541,6.541,0.0,0.0,6.541,0.0,6.541,13.081,0.0,0.0,0.0,6.541,0.0,0.245,1.364,1.011,1.933,0.191,-0.569,0.201,-0.015,0.54,-3.012
