label,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25
1,0.0,4.787,0.0,0.0,4.787,0.0,14.362,0.0,0.0,4.787,9.575,4.787,4.787,0.0,4.787,0.0,4.787,0.0,4.787,4.787,6.3,5.255,5.167,8.864,7.393
1,0.0,8.309,0.0,0.0,4.155,0.0,8.309,0.0,4.155,8.309,4.155,8.309,4.155,0.0,4.155,0.0,4.155,0.0,0.0,8.309,5.401,6.647,6.976,7.319,7.183
1,10.449,0.0,0.0,5.225,0.0,10.449,0.0,10.449,0.0,5.225,5.225,0.0,0.0,0.0,20.9,10.449,0.0,0.0,0.0,0.0,3.613,4.307,5.008,4.095,4.604
1,27.391,0.0,0.0,9.13,4.565,9.13,0.0,0.0,0.0,4.565,0.0,9.13,0.0,0.0,0.0,0.0,4.565,0.0,0.0,0.0,6.129,8.354,5.903,4.701,6.437
1,4.353,4.353,4.353,4.353,0.0,4.353,8.705,0.0,0.0,8.705,0.0,4.353,0.0,4.353,0.0,4.353,4.353,0.0,0.0,8.705,3.986,6.705,6.758,8.093,9.167
1,5.618,0.0,0.0,16.855,0.0,5.618,0.0,0.0,0.0,5.618,5.618,0.0,0.0,5.618,0.0,16.855,11.237,0.0,0.0,0.0,3.743,5.609,6.628,6.446,4.536
1,4.06,4.06,0.0,8.119,0.0,8.119,0.0,0.0,0.0,8.119,4.06,8.119,0.0,0.0,0.0,0.0,8.119,0.0,4.06,4.06,8.057,4.092,9.478,7.472,10.005
1,11.025,0.0,0.0,16.537,0.0,5.512,5.512,5.512,0.0,5.512,5.512,0.0,0.0,0.0,0.0,0.0,11.025,0.0,5.512,0.0,6.772,8.341,6.485,3.615,3.128
1,4.808,4.808,9.616,24.04,4.808,9.616,0.0,4.808,0.0,4.808,0.0,0.0,0.0,0.0,0.0,4.808,0.0,0.0,0.0,0.0,5.297,7.955,5.467,4.742,4.417
1,0.0,0.0,0.0,19.953,0.0,7.981,11.971,0.0,0.0,15.962,0.0,7.981,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.034,5.454,7.004,6.122,8.548
1,0.0,0.0,6.494,6.494,0.0,6.494,0.0,6.494,0.0,0.0,6.494,0.0,0.0,0.0,19.484,12.99,0.0,0.0,6.494,6.494,3.815,5.908,5.381,3.48,3.48
1,0.0,7.267,0.0,3.634,0.0,3.634,3.634,0.0,0.0,0.0,3.634,7.267,0.0,3.634,3.634,3.634,7.267,3.634,3.634,3.634,6.398,9.258,9.968,7.776,8.462
1,9.315,0.0,0.0,18.631,0.0,9.315,0.0,0.0,0.0,0.0,4.658,4.658,0.0,0.0,0.0,4.658,9.315,0.0,4.658,4.658,5.097,7.273,5.883,5.6,6.281
1,6.327,0.0,0.0,12.655,0.0,12.655,6.327,18.982,0.0,0.0,6.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.327,6.901,6.542,5.331,6.675,4.952
1,2.926,5.853,0.0,8.778,0.0,2.926,0.0,0.0,0.0,5.853,5.853,0.0,0.0,8.778,5.853,5.853,5.853,2.926,2.926,0.0,6.772,7.123,8.253,6.663,6.811
1,8.582,12.873,0.0,8.582,0.0,4.291,4.291,0.0,4.291,4.291,0.0,0.0,4.291,4.291,0.0,4.291,0.0,0.0,0.0,0.0,8.152,9.486,10.222,8.66,3.406
1,0.0,8.935,0.0,4.468,0.0,8.935,4.468,22.337,0.0,0.0,0.0,4.468,0.0,0.0,8.935,0.0,0.0,0.0,0.0,0.0,9.691,8.162,4.816,10.382,4.403
1,3.085,3.085,3.085,6.17,6.17,0.0,3.085,6.17,6.17,0.0,0.0,6.17,0.0,6.17,9.255,0.0,6.17,0.0,3.085,3.085,6.507,5.687,7.071,5.297,4.481
1,3.761,15.044,0.0,7.522,0.0,0.0,3.761,0.0,3.761,0.0,7.522,15.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.761,7.712,8.87,5.362,8.888,8.993
1,0.0,0.0,5.145,10.289,0.0,0.0,5.145,0.0,5.145,0.0,5.145,0.0,0.0,0.0,0.0,10.289,10.289,5.145,0.0,15.434,6.187,4.869,5.103,6.914,4.905
1,0.0,5.046,0.0,10.093,0.0,5.046,5.046,0.0,0.0,5.046,0.0,5.046,0.0,0.0,5.046,0.0,0.0,10.093,10.093,0.0,8.1,11.455,10.468,3.809,5.611
1,5.311,5.311,0.0,5.311,0.0,0.0,0.0,0.0,0.0,10.622,10.622,5.311,0.0,5.311,0.0,0.0,5.311,0.0,5.311,0.0,7.39,7.647,8.807,8.477,9.257
1,0.0,0.0,0.0,24.98,0.0,4.996,0.0,0.0,0.0,4.996,4.996,0.0,0.0,4.996,0.0,4.996,4.996,0.0,4.996,4.996,6.384,4.991,7.68,8.521,7.475
1,0.0,0.0,10.171,10.171,0.0,10.171,0.0,0.0,0.0,5.085,15.256,0.0,0.0,5.085,5.085,0.0,10.171,0.0,0.0,0.0,6.351,5.414,4.713,6.586,5.742
1,0.0,5.417,5.417,5.417,0.0,10.834,0.0,0.0,0.0,10.834,10.834,5.417,0.0,0.0,5.417,0.0,0.0,0.0,5.417,0.0,10.173,4.251,9.299,5.824,5.447
1,4.48,0.0,8.96,8.96,0.0,8.96,4.48,0.0,0.0,4.48,0.0,0.0,0.0,4.48,4.48,4.48,4.48,4.48,0.0,4.48,5.695,6.36,5.262,7.184,8.299
1,0.0,6.363,6.363,12.726,0.0,6.363,12.726,0.0,12.726,6.363,0.0,0.0,0.0,6.363,6.363,0.0,0.0,0.0,0.0,0.0,3.631,4.222,3.825,5.31,6.658
1,0.0,7.97,2.657,7.97,0.0,7.97,2.657,0.0,2.657,5.313,0.0,10.626,0.0,5.313,0.0,2.657,5.313,0.0,2.657,0.0,7.319,6.235,6.672,9.458,6.557
1,4.692,18.77,4.692,4.692,0.0,0.0,0.0,0.0,0.0,0.0,14.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.692,4.692,8.945,13.791,11.806,3.393,5.755
1,0.0,0.0,0.0,14.58,0.0,0.0,3.645,3.645,0.0,10.936,0.0,18.226,0.0,3.645,3.645,3.645,0.0,0.0,3.645,0.0,7.385,5.754,6.666,6.407,8.175
1,4.364,0.0,4.364,4.364,0.0,0.0,4.364,8.727,0.0,4.364,0.0,4.364,4.364,4.364,0.0,13.091,4.364,4.364,0.0,0.0,7.439,7.4,5.969,8.228,5.511
1,0.0,7.561,3.781,7.561,0.0,0.0,0.0,3.781,0.0,3.781,7.561,0.0,0.0,0.0,3.781,3.781,3.781,3.781,3.781,3.781,9.76,7.945,11.019,6.173,8.391
1,4.782,0.0,0.0,9.563,4.782,9.563,4.782,0.0,0.0,9.563,14.345,0.0,0.0,0.0,4.782,4.782,4.782,0.0,0.0,0.0,4.73,6.021,7.226,5.34,4.956
1,4.157,0.0,4.157,4.157,0.0,4.157,8.314,0.0,4.157,0.0,0.0,0.0,0.0,12.47,0.0,8.314,8.314,0.0,12.47,0.0,5.088,5.795,5.434,6.823,6.194
1,4.681,9.36,4.681,4.681,4.681,0.0,0.0,14.041,0.0,0.0,0.0,0.0,0.0,0.0,18.722,4.681,4.681,0.0,0.0,0.0,6.792,6.901,4.774,6.178,5.15
1,3.986,7.972,3.986,11.959,0.0,0.0,7.972,0.0,0.0,11.959,0.0,3.986,0.0,0.0,0.0,0.0,0.0,0.0,3.986,3.986,6.799,7.983,9.292,9.63,6.503
1,5.131,20.523,0.0,0.0,0.0,15.392,5.131,10.262,0.0,0.0,0.0,5.131,0.0,0.0,0.0,0.0,5.131,0.0,0.0,0.0,3.859,7.324,7.017,6.47,8.631
1,10.581,10.581,5.29,0.0,0.0,5.29,5.29,5.29,0.0,0.0,5.29,15.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,5.892,9.869,4.79,7.514
1,9.455,4.728,0.0,0.0,0.0,18.911,0.0,0.0,4.728,0.0,0.0,4.728,0.0,0.0,4.728,9.455,4.728,0.0,9.455,0.0,5.581,6.574,6.092,5.046,5.794
1,9.512,4.756,0.0,4.756,0.0,14.268,0.0,0.0,4.756,4.756,0.0,0.0,0.0,0.0,0.0,14.268,9.512,0.0,0.0,4.756,6.613,7.534,4.819,5.201,4.491
1,0.0,11.335,0.0,5.667,11.335,17.003,11.335,0.0,0.0,0.0,5.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.667,5.56,7.573,4.992,5.216,8.648
1,9.998,4.999,4.999,0.0,4.999,4.999,0.0,0.0,0.0,0.0,9.998,4.999,0.0,4.999,0.0,0.0,0.0,0.0,9.998,0.0,9.412,5.618,10.062,6.061,8.863
1,5.012,5.012,0.0,0.0,5.012,10.025,0.0,5.012,0.0,0.0,5.012,0.0,0.0,0.0,0.0,0.0,5.012,15.037,0.0,0.0,8.571,6.889,7.518,10.589,11.3
1,0.0,0.0,5.206,10.412,0.0,5.206,0.0,0.0,5.206,5.206,10.412,0.0,0.0,5.206,10.412,10.412,10.412,0.0,0.0,0.0,5.72,3.233,4.713,3.838,4.408
1,6.946,0.0,0.0,13.893,0.0,27.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.839,13.893,0.0,0.0,0.0,2.146,3.693,4.043,3.843,2.922
1,0.0,8.916,0.0,4.458,4.458,13.374,8.916,0.0,0.0,0.0,4.458,4.458,0.0,0.0,4.458,0.0,4.458,0.0,8.916,0.0,6.222,6.727,6.928,5.65,7.603
1,0.0,0.0,0.0,5.347,5.347,10.694,0.0,0.0,0.0,0.0,5.347,10.694,0.0,5.347,0.0,10.694,5.347,0.0,0.0,10.694,9.318,4.184,6.784,4.209,5.995
1,5.371,0.0,5.371,0.0,5.371,10.743,0.0,16.114,0.0,10.743,5.371,0.0,0.0,0.0,0.0,0.0,5.371,0.0,5.371,0.0,5.562,6.243,4.762,7.087,6.518
1,2.774,5.548,11.095,8.321,0.0,8.321,2.774,2.774,0.0,5.548,0.0,2.774,0.0,5.548,2.774,0.0,0.0,0.0,5.548,0.0,7.187,5.646,8.476,8.137,6.756
1,0.0,3.549,7.098,10.647,0.0,7.098,0.0,3.549,3.549,0.0,3.549,7.098,0.0,0.0,3.549,0.0,0.0,3.549,10.647,0.0,8.573,8.078,5.107,7.895,6.468
1,4.343,0.0,0.0,0.0,0.0,4.343,4.343,4.343,4.343,4.343,0.0,8.685,4.343,4.343,4.343,0.0,4.343,0.0,8.685,4.343,5.302,7.36,6.895,8.315,6.992
1,4.034,4.034,0.0,0.0,0.0,12.1,0.0,4.034,0.0,4.034,12.1,12.1,0.0,0.0,0.0,4.034,0.0,0.0,0.0,4.034,9.338,6.307,10.128,6.492,7.233
1,4.081,4.081,0.0,4.081,0.0,8.162,0.0,0.0,0.0,4.081,4.081,8.162,0.0,4.081,4.081,8.162,4.081,0.0,0.0,4.081,4.576,8.974,10.447,8.604,6.183
1,4.13,0.0,0.0,4.13,0.0,16.52,0.0,8.26,0.0,0.0,0.0,8.26,0.0,4.13,0.0,0.0,4.13,0.0,4.13,8.26,6.402,7.629,8.521,7.985,7.514
1,0.0,0.0,0.0,0.0,0.0,10.035,0.0,15.052,0.0,5.017,0.0,10.035,0.0,5.017,0.0,0.0,10.035,0.0,5.017,5.017,7.83,8.287,5.593,6.861,6.206
1,0.0,0.0,5.389,5.389,0.0,10.778,5.389,0.0,0.0,0.0,5.389,32.335,0.0,0.0,5.389,0.0,5.389,0.0,0.0,5.389,2.894,2.882,3.444,5.275,4.668
1,0.0,4.726,4.726,0.0,0.0,9.452,4.726,4.726,0.0,0.0,0.0,4.726,0.0,0.0,0.0,4.726,0.0,4.726,0.0,14.178,6.865,8.535,8.115,10.004,9.769
1,7.143,0.0,14.286,3.572,0.0,21.429,3.572,3.572,0.0,3.572,7.143,3.572,0.0,0.0,0.0,0.0,3.572,0.0,0.0,0.0,5.625,5.311,6.675,4.114,6.843
1,0.0,0.0,0.0,0.0,0.0,15.804,0.0,0.0,0.0,10.536,10.536,5.268,0.0,0.0,0.0,10.536,10.536,0.0,0.0,10.536,5.118,6.8,5.0,5.092,4.241
1,0.0,0.0,0.0,0.0,0.0,11.169,0.0,5.584,11.169,0.0,16.754,5.584,5.584,0.0,0.0,0.0,5.584,0.0,5.584,0.0,6.413,5.549,6.705,7.77,6.547
1,5.317,0.0,0.0,15.95,0.0,15.95,5.317,0.0,0.0,0.0,0.0,0.0,5.317,0.0,0.0,10.633,10.633,0.0,5.317,0.0,5.303,5.426,4.964,6.799,3.078
1,5.3,0.0,5.3,10.6,0.0,10.6,0.0,0.0,5.3,5.3,5.3,5.3,5.3,0.0,0.0,5.3,0.0,0.0,5.3,0.0,6.976,7.413,4.902,8.619,3.193
1,7.923,3.962,7.923,0.0,0.0,7.923,3.962,0.0,0.0,3.962,7.923,0.0,3.962,3.962,3.962,3.962,0.0,3.962,0.0,0.0,8.507,7.835,4.649,7.679,7.942
1,0.0,0.0,24.422,4.885,0.0,9.768,0.0,4.885,4.885,0.0,0.0,4.885,0.0,4.885,9.768,0.0,0.0,0.0,4.885,0.0,4.506,4.352,5.92,5.18,6.777
1,0.0,4.192,8.383,4.192,0.0,8.383,0.0,16.766,4.192,8.383,0.0,4.192,0.0,0.0,4.192,0.0,4.192,0.0,0.0,0.0,6.653,6.546,6.348,6.958,6.431
1,5.157,0.0,20.626,0.0,0.0,10.313,5.157,0.0,0.0,10.313,0.0,10.313,0.0,0.0,0.0,10.313,0.0,0.0,0.0,0.0,5.108,5.768,5.71,5.775,5.447
1,5.251,5.251,15.754,5.251,0.0,5.251,5.251,5.251,0.0,0.0,0.0,5.251,0.0,5.251,0.0,5.251,0.0,0.0,0.0,5.251,4.929,6.083,5.694,8.428,6.598
1,4.642,0.0,4.642,0.0,0.0,13.924,4.642,0.0,4.642,4.642,0.0,4.642,0.0,4.642,0.0,9.283,4.642,0.0,4.642,4.642,7.321,4.891,8.219,3.248,6.701
1,0.0,0.0,9.961,9.961,0.0,9.961,0.0,0.0,4.981,9.961,0.0,4.981,0.0,0.0,0.0,14.942,4.981,0.0,0.0,4.981,6.201,5.603,5.383,3.033,5.069
1,4.84,0.0,14.519,9.679,0.0,4.84,0.0,4.84,0.0,0.0,4.84,0.0,0.0,4.84,4.84,4.84,9.679,0.0,4.84,0.0,6.515,4.933,3.866,6.733,5.358
1,0.0,0.0,5.46,5.46,0.0,16.382,0.0,0.0,0.0,5.46,10.921,5.46,0.0,5.46,5.46,10.921,0.0,0.0,0.0,0.0,4.948,8.22,8.348,5.015,2.481
1,0.0,7.722,0.0,0.0,0.0,7.722,3.861,3.861,0.0,0.0,3.861,3.861,3.861,3.861,23.165,0.0,0.0,0.0,0.0,0.0,5.031,7.904,9.114,8.963,7.215
1,0.0,3.592,0.0,0.0,10.777,10.777,14.369,0.0,0.0,0.0,0.0,3.592,0.0,3.592,7.185,7.185,10.777,3.592,0.0,0.0,4.888,6.322,4.549,4.157,4.647
1,5.79,0.0,0.0,0.0,0.0,17.371,11.581,0.0,0.0,5.79,0.0,5.79,0.0,0.0,11.581,0.0,0.0,0.0,5.79,5.79,6.601,6.323,5.413,3.954,8.227
1,3.258,3.258,0.0,3.258,0.0,3.258,13.032,3.258,6.516,3.258,9.774,6.516,3.258,0.0,0.0,0.0,3.258,3.258,0.0,0.0,8.68,6.659,5.2,8.657,5.643
1,0.0,3.159,3.159,3.159,0.0,3.159,12.634,3.159,6.317,6.317,9.476,6.317,0.0,0.0,0.0,0.0,0.0,3.159,0.0,3.159,6.586,7.347,7.23,7.438,8.228
1,5.836,11.672,0.0,0.0,0.0,5.836,17.507,0.0,5.836,0.0,0.0,5.836,0.0,5.836,0.0,0.0,5.836,0.0,0.0,0.0,4.436,6.747,5.822,7.793,11.009
1,10.049,0.0,0.0,5.025,0.0,5.025,5.025,5.025,0.0,5.025,5.025,5.025,0.0,0.0,0.0,5.025,10.049,0.0,5.025,5.025,5.564,5.596,5.258,8.051,5.188
1,5.907,0.0,5.907,0.0,0.0,5.907,11.813,0.0,0.0,5.907,0.0,0.0,0.0,5.907,5.907,0.0,5.907,11.813,0.0,0.0,5.285,6.448,7.261,9.278,6.757
1,8.554,8.554,0.0,0.0,0.0,12.831,4.277,4.277,0.0,4.277,0.0,4.277,0.0,0.0,4.277,0.0,8.554,0.0,0.0,4.277,7.323,7.176,4.828,7.602,8.914
1,3.781,7.561,7.561,11.342,0.0,7.561,0.0,0.0,0.0,0.0,0.0,3.781,0.0,7.561,0.0,0.0,0.0,3.781,0.0,3.781,8.13,9.474,8.609,7.415,9.661
1,0.0,8.178,8.178,0.0,0.0,16.356,0.0,4.089,0.0,0.0,8.178,0.0,0.0,0.0,4.089,8.178,4.089,4.089,0.0,0.0,7.982,5.313,8.054,7.943,5.283
1,4.738,4.738,0.0,9.476,4.738,4.738,0.0,4.738,4.738,4.738,0.0,4.738,0.0,0.0,0.0,9.476,9.476,0.0,0.0,0.0,5.383,7.91,7.943,6.852,5.579
1,0.0,7.93,0.0,3.965,0.0,11.896,3.965,3.965,7.93,0.0,0.0,0.0,0.0,0.0,7.93,3.965,3.965,3.965,0.0,3.965,7.493,9.434,7.547,5.932,6.151
1,5.577,0.0,0.0,0.0,0.0,11.154,5.577,0.0,0.0,5.577,0.0,5.577,0.0,11.154,0.0,16.73,5.577,0.0,0.0,0.0,6.709,7.937,5.086,5.635,7.713
1,0.0,0.0,10.828,10.828,0.0,5.414,0.0,0.0,5.414,10.828,0.0,0.0,0.0,0.0,0.0,16.241,10.828,0.0,0.0,5.414,3.581,4.506,5.98,5.309,4.832
1,7.0,7.0,0.0,0.0,0.0,3.5,10.501,7.0,0.0,0.0,14.001,3.5,0.0,0.0,7.0,3.5,7.0,0.0,0.0,0.0,6.276,7.364,6.37,4.708,5.278
1,0.0,0.0,5.455,5.455,5.455,10.91,10.91,0.0,5.455,0.0,10.91,0.0,0.0,5.455,0.0,10.91,5.455,0.0,0.0,0.0,5.147,4.384,4.849,3.162,6.09
1,0.0,4.202,0.0,0.0,0.0,4.202,16.81,8.405,0.0,0.0,8.405,0.0,4.202,0.0,8.405,4.202,12.608,0.0,0.0,0.0,5.562,5.473,5.087,5.555,6.88
1,4.605,4.605,0.0,4.605,0.0,18.42,0.0,0.0,0.0,9.21,0.0,9.21,0.0,0.0,0.0,9.21,9.21,0.0,0.0,0.0,7.809,4.783,7.388,7.857,3.088
1,0.0,0.0,0.0,0.0,5.817,17.453,0.0,0.0,0.0,5.817,0.0,0.0,0.0,0.0,5.817,11.635,5.817,0.0,0.0,23.27,4.681,5.668,5.793,3.558,4.67
